distance_m,dx_m,curvature_1pm,bank_deg,inclination_deg,grip_factor,sector,x_m,y_m,z_m
5.7,0.1,0.01301287250783933,0.0,-0.0,1.0,0,3.50973273151957,-4.48839522159415,0.0
5.8,0.1,0.012521701241684119,0.0,-0.0,1.0,0,3.5712476224978,-4.56723630784572,0.0
5.9,0.1,0.01206625989713372,0.0,-0.0,1.0,0,3.63286298156805,-4.64599890247893,0.0
5.99999999999999,0.1,0.01164278657897243,0.0,-0.0,1.0,0,3.69457499911641,-4.7246857867767,0.0
6.09999999999999,0.1,0.010034658397573455,0.0,-0.0,1.0,0,3.75638491012373,-4.80329579925696,0.0
6.19999999999999,0.1,0.008816854400515856,0.0,-0.0,1.0,0,3.81827845573808,-4.88183998022206,0.0
6.29999999999999,0.1,0.007862645432392944,0.0,-0.0,1.0,0,3.8802449736606,-4.96032660418679,0.0
6.39999999999999,0.1,0.007094806098872617,0.0,-0.0,1.0,0,3.94227619530759,-5.03876210075252,0.0
6.49999999999999,0.1,0.006463593445797796,0.0,-0.0,1.0,0,4.00436552407653,-5.1171516083723,0.0
6.59999999999999,0.1,0.005935520437135907,0.0,-0.0,1.0,0,4.06650757651983,-5.19549932706626,0.0
6.69999999999999,0.1,0.005487216995370117,0.0,-0.0,1.0,0,4.12869787693008,-5.27380875359953,0.0
6.79999999999999,0.1,0.005101877689116697,0.0,-0.0,1.0,0,4.19093264627874,-5.35208284425034,0.0
6.89999999999999,0.1,0.0047671079724312185,0.0,-0.0,1.0,0,4.25320865174486,-5.43032413100999,0.0
6.99999999999999,0.1,0.004473566150381694,0.0,-0.0,1.0,0,4.3155230965819,-5.5085348067383,0.0
7.09999999999999,0.1,0.004675754291270415,0.0,-0.0,1.0,0,4.37787173281259,-5.58671822811383,0.0
7.19999999999999,0.1,0.004897083816614073,0.0,-0.0,1.0,0,4.44025605392205,-5.66487317856398,0.0
7.29999999999999,0.1,0.005140407992833197,0.0,-0.0,1.0,0,4.50267769013816,-5.74299832888003,0.0
7.39999999999999,0.1,0.005409176824259205,0.0,-0.0,1.0,0,4.56513842809178,-5.82109222089767,0.0
7.49999999999999,0.1,0.005707601663592513,0.0,-0.0,1.0,0,4.62764023442575,-5.89915324787989,0.0
7.59999999999999,0.1,0.00604087749354078,0.0,-0.0,1.0,0,4.6901852843928,-5.97717963072901,0.0
7.69999999999999,0.1,0.006415487914009213,0.0,-0.0,1.0,0,4.75277599682743,-6.05516938886389,0.0
7.79999999999999,0.1,0.006839631109870616,0.0,-0.0,1.0,0,4.81541507736285,-6.13312030418783,0.0
7.89999999999999,0.1,0.0073238267510705255,0.0,-0.0,1.0,0,4.87810557245867,-6.21102987598523,0.0
7.99999999999999,0.1,0.007881800316729868,0.0,-0.0,1.0,0,4.94085093781811,-6.28889526372729,0.0
8.09999999999999,0.1,0.008044967063897235,0.0,-0.0,1.0,0,5.00365702070684,-6.36671168495589,0.0
8.19999999999999,0.1,0.008215032282702355,0.0,-0.0,1.0,0,5.06652502498071,-6.4444780882174,0.0
8.29999999999999,0.1,0.008392442908273538,0.0,-0.0,1.0,0,5.12945620393426,-6.52219337711588,0.0
8.39999999999999,0.1,0.00857768533569064,0.0,-0.0,1.0,0,5.19245186342625,-6.59985640739432,0.0
8.49999999999999,0.1,0.00877128987318294,0.0,-0.0,1.0,0,5.255513365275,-6.67746598375865,0.0
8.59999999999999,0.1,0.008973835812324422,0.0,-0.0,1.0,0,5.31864213095326,-6.75502085641574,0.0
8.69999999999999,0.1,0.009185957217316791,0.0,-0.0,1.0,0,5.3818396456166,-6.8325197172925,0.0
