"Index","Length_m","TotalLength_m","Radius_m","Direction","Grade","X_m","Y_m","Z_m","CarAttitude","Sector"
"22","0.1","2.3","9.125","1","0","2.28264984889646","0.264289944683253","0","0.241524505086649","0"
"23","0.1","2.4","9.125","1","0","2.37978332766413","0.288783000399827","0","0.252502893795417","0"
"24","0.1","2.5","9.125","1","0","2.47664206392796","0.314340927739211","0","0.263481282512488","0"
"25","0.1","2.6","9.125","1","0","2.57321438409859","0.340960646413106","0","0.274459671215866","0"
"26","0.1","2.7","9.125","1","0","2.6694886491055","0.368638948166338","0","0.285438059883515","0"
"27","0.1","2.8","9.125","1","0","2.76545325579968","0.397372497163513","0","0.296416448493469","0"
"28","0.1","2.9","9.125","1","0","2.86109663835211","0.427157830391052","0","0.307394837023743","0"
"29","0.1","3","9.125","1","0","2.95640726964763","0.457991358074552","0","0.31837322545232","0"
"30","0.1","3.1","9.125","1","0","3.05137366267419","0.489869364111427","0","0.329351613757225","0"
"31","0.1","3.2","9.125","1","0","3.14598437190727","0.522788006518769","0","0.340330001916473","0"
"32","0.1","3.3","9.125","1","0","3.24022799468928","0.556743317896386","0","0.351308389908138","0"
"33","0.1","3.4","9.125","1","0","3.33409317260384","0.591731205904949","0","0.362286777710305","0"
"34","0.1","3.5","9.125","1","0","3.42756859284463","0.627747453759205","0","0.37326516530106","0"
"35","0.1","3.6","9.125","1","0","3.52064298957889","0.664787720736176","0","0.384243552658518","0"
