distance_m,dx_m,curvature_1pm,bank_deg,inclination_deg,grip_factor,sector,x_m,y_m,z_m
7.69999999999999,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.8603612611857,2.99548258374191,0.0
7.79999999999999,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.92723563290282,3.07006606065221,0.0
7.89999999999999,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.9932871936061,3.14537920670123,0.0
7.99999999999999,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.05850798258079,3.22141294511176,0.0
8.09999999999999,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.12289013923656,3.29815811226092,0.0
8.19999999999999,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.1864259040549,3.3756054587846,0.0
8.29999999999999,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.24910761952425,3.45374565069218,0.0
8.39999999999999,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.31092773106292,3.53256927049143,0.0
8.49999999999999,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.37187878792954,3.61206681832355,0.0
8.59999999999999,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.43195344412106,3.69222871310806,0.0
8.69999999999999,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.49114445925802,3.77304529369751,0.0
8.79999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.54944469945725,3.85450682004188,0.0
8.89999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.60684713819155,3.93660347436239,0.0
8.99999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.66334485713661,4.01932536233476,0.0
9.09999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.71893104700474,4.10266251428169,0.0
9.19999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.77359900836555,4.18660488637441,0.0
9.29999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.8273421524534,4.27114236184309,0.0
9.39999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.88015400196139,4.3562647521962,0.0
9.49999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.9320281918221,4.44196179844838,0.0
9.59999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.98295846997463,4.52822317235685,0.0
9.69999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.03293869811815,4.61503847766618,0.0
9.79999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.08196285245164,4.70239725136123,0.0
9.89999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.13002502439994,4.79028896492817,0.0
9.99999999999998,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.17711942132577,4.87870302562335,0.0
10.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.22324036722794,4.96762877774998,0.0
10.2,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.26838230342536,5.05705550394228,0.0
10.3,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.31253978922698,5.14697242645721,0.0
10.4,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.35570750258755,5.23736870847336,0.0
10.5,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.39788024074897,5.32823345539699,0.0
10.6,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.43905292086734,5.4195557161751,0.0
10.7,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.47922058062557,5.51132448461518,0.0
10.8,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.51837837883144,5.60352870071172,0.0
10.9,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.55652159600099,5.69615725197915,0.0
11.0,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.59364563492741,5.7891989747911,0.0
11.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.62974602123502,5.88264265572586,0.0
11.2,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.66481840391855,5.9764770329178,0.0
11.3,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.69885855586753,6.07069079741466,0.0
11.4,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.73186237437573,6.16527259454049,0.0
11.5,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.76382588163561,6.26021102526414,0.0
11.6,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.79474522521771,6.35549464757304,0.0
11.7,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.82461667853502,6.4511119778522,0.0
11.8,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.853436641292,6.5470514922682,0.0
11.9,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.88120163991857,6.64330162815808,0.0
12.0,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.90790832798871,6.73985078542282,0.0
12.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.93355348662376,6.83668732792541,0.0
12.2,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.95813402488039,6.93379958489324,0.0
12.3,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.9816469801231,7.03117585232463,0.0
12.4,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.00408951838128,7.12880439439943,0.0
12.5,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.02545893469075,7.22667344489339,0.0
12.6,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.04575265341978,7.32477120859623,0.0
12.7,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.06496822857949,7.42308586273322,0.0
12.8,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.08310334411865,7.52160555839001,0.0
