candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,pack_mass_kg,vehicle_mass_kg,simulation_mode,simulation_mode_short,event_slug,event_name,raw_simulated_time_s,cohort_tmin_s,tmax_s,points,maximum_points,point_loss_vs_event_max,is_cohort_fastest,time_rank
ampace_jp30_135s3p,ampace_jp30,Ampace,JP30P1 (JP30),135,3,25.3125,248.19765114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.320476244970794,4.250933535449968,6.376400303174952,95.38847452270822,100.0,4.611525477291778,False,58
ampace_jp30_135s3p,ampace_jp30,Ampace,JP30P1 (JP30),135,3,25.3125,248.19765114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.7732958297446,4.758553193051323,5.948191491314154,73.77504775764012,75.0,1.2249522423598762,False,51
ampace_jp30_135s3p,ampace_jp30,Ampace,JP30P1 (JP30),135,3,25.3125,248.19765114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,51.98100320934883,51.88432241379922,75.23226750000886,124.28981843068033,125.0,0.7101815693196727,False,22
ampace_jp30_135s3p,ampace_jp30,Ampace,JP30P1 (JP30),135,3,25.3125,248.19765114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.222246301271655,4.205352467457964,6.308028701186947,98.85367099826354,100.0,1.1463290017364614,False,51
ampace_jp30_135s3p,ampace_jp30,Ampace,JP30P1 (JP30),135,3,25.3125,248.19765114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.7732958297446,4.758553193051323,5.948191491314154,73.77504775764012,75.0,1.2249522423598762,False,51
ampace_jp30_135s3p,ampace_jp30,Ampace,JP30P1 (JP30),135,3,25.3125,248.19765114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.893085113757245,51.70409358243788,74.97093569453492,123.60938569720315,125.0,1.3906143027968483,False,51
ampace_jp30_135s3p,ampace_jp30,Ampace,JP30P1 (JP30),135,3,25.3125,248.19765114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1357.0180994652028,1216.0261253241367,1763.2378817199983,191.30408754102749,275.0,83.69591245897251,False,100
ampace_jp50_120s2p,ampace_jp50,Ampace,JP50P1 (JP50),120,2,21.6,244.48515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.519143568927602,4.250933535449968,6.376400303174952,82.99629710379467,100.0,17.003702896205326,False,117
ampace_jp50_120s2p,ampace_jp50,Ampace,JP50P1 (JP50),120,2,21.6,244.48515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.765382739297461,4.758553193051323,5.948191491314154,74.43112574258254,75.0,0.5688742574174626,False,20
ampace_jp50_120s2p,ampace_jp50,Ampace,JP50P1 (JP50),120,2,21.6,244.48515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.23884847784024,51.88432241379922,75.23226750000886,122.40863604901713,125.0,2.591363950982867,False,104
ampace_jp50_120s2p,ampace_jp50,Ampace,JP50P1 (JP50),120,2,21.6,244.48515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.213143999303704,4.205352467457964,6.308028701186947,99.47016435370513,100.0,0.5298356462948703,False,20
ampace_jp50_120s2p,ampace_jp50,Ampace,JP50P1 (JP50),120,2,21.6,244.48515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.765382739297461,4.758553193051323,5.948191491314154,74.43112574258254,75.0,0.5688742574174626,False,20
ampace_jp50_120s2p,ampace_jp50,Ampace,JP50P1 (JP50),120,2,21.6,244.48515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.79161996002769,51.70409358243788,74.97093569453492,124.35471243155736,125.0,0.6452875684426402,False,20
ampace_jp50_120s2p,ampace_jp50,Ampace,JP50P1 (JP50),120,2,21.6,244.48515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1359.588047974335,1216.0261253241367,1763.2378817199983,189.9395991459266,275.0,85.06040085407341,False,102
molicel_p30b_135s3p,molicel_p30b,Molicel,INR-18650-P30B,135,3,23.79375,246.67890114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.415204304996185,4.250933535449968,6.376400303174952,89.34056677247426,100.0,10.659433227525739,False,95
molicel_p30b_135s3p,molicel_p30b,Molicel,INR-18650-P30B,135,3,23.79375,246.67890114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.770067870656686,4.758553193051323,5.948191491314154,74.04228505801203,75.0,0.9577149419879731,False,40
molicel_p30b_135s3p,molicel_p30b,Molicel,INR-18650-P30B,135,3,23.79375,246.67890114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.07982031888068,51.88432241379922,75.23226750000886,123.56666908027182,125.0,1.4333309197281778,False,35
molicel_p30b_135s3p,molicel_p30b,Molicel,INR-18650-P30B,135,3,23.79375,246.67890114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.218523555087452,4.205352467457964,6.308028701186947,99.10548879090712,100.0,0.8945112090928831,False,40
molicel_p30b_135s3p,molicel_p30b,Molicel,INR-18650-P30B,135,3,23.79375,246.67890114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.770067870656686,4.758553193051323,5.948191491314154,74.04228505801203,75.0,0.9577149419879731,False,40
molicel_p30b_135s3p,molicel_p30b,Molicel,INR-18650-P30B,135,3,23.79375,246.67890114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.85168651419667,51.70409358243788,74.97093569453492,123.91313272723596,125.0,1.0868672727640387,False,40
molicel_p30b_135s3p,molicel_p30b,Molicel,INR-18650-P30B,135,3,23.79375,246.67890114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1361.8685351573713,1216.0261253241367,1763.2378817199983,188.7331097357379,275.0,86.26689026426209,False,104
tenpower_50xg_120s2p,tenpower_50xg,Tenpower,INR21700-50XG,120,2,22.5,245.38515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.522170012687759,4.250933535449968,6.376400303174952,82.8159378106971,100.0,17.184062189302907,False,118
tenpower_50xg_120s2p,tenpower_50xg,Tenpower,INR21700-50XG,120,2,22.5,245.38515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.767308109777137,4.758553193051323,5.948191491314154,74.27119159563067,75.0,0.7288084043693317,False,26
tenpower_50xg_120s2p,tenpower_50xg,Tenpower,INR21700-50XG,120,2,22.5,245.38515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.26545682670802,51.88432241379922,75.23226750000886,122.21556392759504,125.0,2.784436072404958,False,110
tenpower_50xg_120s2p,tenpower_50xg,Tenpower,INR21700-50XG,120,2,22.5,245.38515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.215351276535004,4.205352467457964,6.308028701186947,99.32042228211962,100.0,0.6795777178803775,False,26
tenpower_50xg_120s2p,tenpower_50xg,Tenpower,INR21700-50XG,120,2,22.5,245.38515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.767308109777137,4.758553193051323,5.948191491314154,74.27119159563067,75.0,0.7288084043693317,False,26
tenpower_50xg_120s2p,tenpower_50xg,Tenpower,INR21700-50XG,120,2,22.5,245.38515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.81630187327428,51.70409358243788,74.97093569453492,124.17313925987067,125.0,0.8268607401293337,False,26
tenpower_50xg_120s2p,tenpower_50xg,Tenpower,INR21700-50XG,120,2,22.5,245.38515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1361.1466245464967,1216.0261253241367,1763.2378817199983,189.11459848235162,275.0,85.88540151764838,False,103
molicel_p50b_120s2p,molicel_p50b,Molicel,INR-21700-P50B,120,2,21.3,244.18515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.361449745007939,4.250933535449968,6.376400303174952,92.7402822709124,100.0,7.259717729087598,False,82
molicel_p50b_120s2p,molicel_p50b,Molicel,INR-21700-P50B,120,2,21.3,244.18515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.76473992700326,4.758553193051323,5.948191491314154,74.48456520575479,75.0,0.5154347942452091,False,17
molicel_p50b_120s2p,molicel_p50b,Molicel,INR-21700-P50B,120,2,21.3,244.18515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,51.93846934719262,51.88432241379922,75.23226750000886,124.60193081684451,125.0,0.398069183155485,False,8
molicel_p50b_120s2p,molicel_p50b,Molicel,INR-21700-P50B,120,2,21.3,244.18515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.21240807471923,4.205352467457964,6.308028701186947,99.52012448829825,100.0,0.47987551170174925,False,17
molicel_p50b_120s2p,molicel_p50b,Molicel,INR-21700-P50B,120,2,21.3,244.18515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.76473992700326,4.758553193051323,5.948191491314154,74.48456520575479,75.0,0.5154347942452091,False,17
molicel_p50b_120s2p,molicel_p50b,Molicel,INR-21700-P50B,120,2,21.3,244.18515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.783380205509424,51.70409358243788,74.97093569453492,124.41536694870042,125.0,0.5846330512995763,False,17
molicel_p50b_120s2p,molicel_p50b,Molicel,INR-21700-P50B,120,2,21.3,244.18515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1367.7512832905772,1216.0261253241367,1763.2378817199983,185.6394229633896,275.0,89.36057703661041,False,106
tenpower_30xg_130s3p,tenpower_30xg,Tenpower,INR18650-30XG,130,3,23.4,246.28515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.295884615408494,4.250933535449968,6.376400303174952,97.0021344702963,100.0,2.9978655297037022,False,38
tenpower_30xg_130s3p,tenpower_30xg,Tenpower,INR18650-30XG,130,3,23.4,246.28515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.769228928364864,4.758553193051323,5.948191491314154,74.1118285335371,75.0,0.888171466462893,False,34
tenpower_30xg_130s3p,tenpower_30xg,Tenpower,INR18650-30XG,130,3,23.4,246.28515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,51.9062866151768,51.88432241379922,75.23226750000886,124.8384268116079,125.0,0.16157318839209722,False,5
tenpower_30xg_130s3p,tenpower_30xg,Tenpower,INR18650-30XG,130,3,23.4,246.28515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.217558221178192,4.205352467457964,6.308028701186947,99.17085947426041,100.0,0.8291405257395894,False,34
tenpower_30xg_130s3p,tenpower_30xg,Tenpower,INR18650-30XG,130,3,23.4,246.28515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.769228928364864,4.758553193051323,5.948191491314154,74.1118285335371,75.0,0.888171466462893,False,34
tenpower_30xg_130s3p,tenpower_30xg,Tenpower,INR18650-30XG,130,3,23.4,246.28515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.840928837218286,51.70409358243788,74.97093569453492,123.99214264438854,125.0,1.0078573556114634,False,34
tenpower_30xg_130s3p,tenpower_30xg,Tenpower,INR18650-30XG,130,3,23.4,246.28515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1367.657372163892,1216.0261253241367,1763.2378817199983,185.6886009802877,275.0,89.3113990197123,False,105
ampace_jp30_130s3p,ampace_jp30,Ampace,JP30P1 (JP30),130,3,24.375,247.26015114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.331970057269602,4.250933535449968,6.376400303174952,94.64055309838443,100.0,5.35944690161557,False,64
ampace_jp30_130s3p,ampace_jp30,Ampace,JP30P1 (JP30),130,3,24.375,247.26015114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.771304748757689,4.758553193051323,5.948191491314154,73.93982190276769,75.0,1.0601780972323098,False,44
ampace_jp30_130s3p,ampace_jp30,Ampace,JP30P1 (JP30),130,3,24.375,247.26015114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,51.97248972265471,51.88432241379922,75.23226750000886,124.35224928397753,125.0,0.6477507160224718,False,19
ampace_jp30_130s3p,ampace_jp30,Ampace,JP30P1 (JP30),130,3,24.375,247.26015114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.219948395993219,4.205352467457964,6.308028701186947,99.00905576728832,100.0,0.9909442327116835,False,44
ampace_jp30_130s3p,ampace_jp30,Ampace,JP30P1 (JP30),130,3,24.375,247.26015114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.771304748757689,4.758553193051323,5.948191491314154,73.93982190276769,75.0,1.0601780972323098,False,44
ampace_jp30_130s3p,ampace_jp30,Ampace,JP30P1 (JP30),130,3,24.375,247.26015114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.86754829753356,51.70409358243788,74.97093569453492,123.79669541432703,125.0,1.2033045856729672,False,44
ampace_jp30_130s3p,ampace_jp30,Ampace,JP30P1 (JP30),130,3,24.375,247.26015114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1368.4660826913812,1216.0261253241367,1763.2378817199983,185.2653283855413,275.0,89.7346716144587,False,107
reliance_rs50_115s2p,reliance_rs50,Reliance,INR21700-RS50,115,2,19.2625,242.14765114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.54047787683584,4.250933535449968,6.376400303174952,81.73001695917053,100.0,18.269983040829473,False,121
reliance_rs50_115s2p,reliance_rs50,Reliance,INR21700-RS50,115,2,19.2625,242.14765114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.760360417836014,4.758553193051323,5.948191491314154,74.84922705092465,75.0,0.15077294907534622,False,2
reliance_rs50_115s2p,reliance_rs50,Reliance,INR21700-RS50,115,2,19.2625,242.14765114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.23714490635461,51.88432241379922,75.23226750000886,122.42100398770044,125.0,2.578996012299555,False,103
reliance_rs50_115s2p,reliance_rs50,Reliance,INR21700-RS50,115,2,19.2625,242.14765114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.207408359070969,4.205352467457964,6.308028701186947,99.86000575726003,100.0,0.13999424273997363,False,2
reliance_rs50_115s2p,reliance_rs50,Reliance,INR21700-RS50,115,2,19.2625,242.14765114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.760360417836014,4.758553193051323,5.948191491314154,74.84922705092465,75.0,0.15077294907534622,False,2
reliance_rs50_115s2p,reliance_rs50,Reliance,INR21700-RS50,115,2,19.2625,242.14765114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.72725069094612,51.70409358243788,74.97093569453492,124.82906193903682,125.0,0.17093806096318076,False,2
reliance_rs50_115s2p,reliance_rs50,Reliance,INR21700-RS50,115,2,19.2625,242.14765114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1372.6376979650236,1216.0261253241367,1763.2378817199983,183.08986042551962,275.0,91.91013957448038,False,108
molicel_p30b_130s3p,molicel_p30b,Molicel,INR-18650-P30B,130,3,22.9125,245.79765114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.432916987643321,4.250933535449968,6.376400303174952,88.23838587577202,100.0,11.761614124227975,False,97
molicel_p30b_130s3p,molicel_p30b,Molicel,INR-18650-P30B,130,3,22.9125,245.79765114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.768189046320757,4.758553193051323,5.948191491314154,74.1980797089684,75.0,0.8019202910316068,False,32
molicel_p30b_130s3p,molicel_p30b,Molicel,INR-18650-P30B,130,3,22.9125,245.79765114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.08978725320608,51.88432241379922,75.23226750000886,123.49388280024709,125.0,1.5061171997529073,False,38
molicel_p30b_130s3p,molicel_p30b,Molicel,INR-18650-P30B,130,3,22.9125,245.79765114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.216362863255535,4.205352467457964,6.308028701186947,99.25184845367693,100.0,0.7481515463230721,False,32
molicel_p30b_130s3p,molicel_p30b,Molicel,INR-18650-P30B,130,3,22.9125,245.79765114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.768189046320757,4.758553193051323,5.948191491314154,74.1980797089684,75.0,0.8019202910316068,False,32
molicel_p30b_130s3p,molicel_p30b,Molicel,INR-18650-P30B,130,3,22.9125,245.79765114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.82759597162943,51.70409358243788,74.97093569453492,124.09011158909523,125.0,0.9098884109047702,False,32
molicel_p30b_130s3p,molicel_p30b,Molicel,INR-18650-P30B,130,3,22.9125,245.79765114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1373.9348814158604,1216.0261253241367,1763.2378817199983,182.41608102309092,275.0,92.58391897690908,False,109
ampace_jp50_115s2p,ampace_jp50,Ampace,JP50P1 (JP50),115,2,20.7,243.58515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.545421503611314,4.250933535449968,6.376400303174952,81.4382884378944,100.0,18.5617115621056,False,122
ampace_jp50_115s2p,ampace_jp50,Ampace,JP50P1 (JP50),115,2,20.7,243.58515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.763452755431729,4.758553193051323,5.948191491314154,74.59163777963363,75.0,0.4083622203663708,False,12
ampace_jp50_115s2p,ampace_jp50,Ampace,JP50P1 (JP50),115,2,20.7,243.58515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.28024699877739,51.88432241379922,75.23226750000886,122.10833034062809,125.0,2.891669659371914,False,116
ampace_jp50_115s2p,ampace_jp50,Ampace,JP50P1 (JP50),115,2,20.7,243.58515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.210936053008656,4.205352467457964,6.308028701186947,99.62010886887485,100.0,0.3798911311251487,False,12
ampace_jp50_115s2p,ampace_jp50,Ampace,JP50P1 (JP50),115,2,20.7,243.58515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.763452755431729,4.758553193051323,5.948191491314154,74.59163777963363,75.0,0.4083622203663708,False,12
ampace_jp50_115s2p,ampace_jp50,Ampace,JP50P1 (JP50),115,2,20.7,243.58515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.76688177573533,51.70409358243788,74.97093569453492,124.53687329971685,125.0,0.46312670028315495,False,12
ampace_jp50_115s2p,ampace_jp50,Ampace,JP50P1 (JP50),115,2,20.7,243.58515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1374.110724228134,1216.0261253241367,1763.2378817199983,182.32484315161773,275.0,92.67515684838227,False,110
tenpower_50xg_115s2p,tenpower_50xg,Tenpower,INR21700-50XG,115,2,21.5625,244.44765114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.548388312842151,4.250933535449968,6.376400303174952,81.26351844624966,100.0,18.736481553750338,False,123
tenpower_50xg_115s2p,tenpower_50xg,Tenpower,INR21700-50XG,115,2,21.5625,244.44765114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.765302415840061,4.758553193051323,5.948191491314154,74.4378021588324,75.0,0.5621978411676025,False,18
tenpower_50xg_115s2p,tenpower_50xg,Tenpower,INR21700-50XG,115,2,21.5625,244.44765114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.30604600283756,51.88432241379922,75.23226750000886,121.92142427016805,125.0,3.078575729831954,False,119
tenpower_50xg_115s2p,tenpower_50xg,Tenpower,INR21700-50XG,115,2,21.5625,244.44765114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.213052013090436,4.205352467457964,6.308028701186947,99.47640812008753,100.0,0.5235918799124732,False,18
tenpower_50xg_115s2p,tenpower_50xg,Tenpower,INR21700-50XG,115,2,21.5625,244.44765114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.765302415840061,4.758553193051323,5.948191491314154,74.4378021588324,75.0,0.5621978411676025,False,18
tenpower_50xg_115s2p,tenpower_50xg,Tenpower,INR21700-50XG,115,2,21.5625,244.44765114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.79059033626635,51.70409358243788,74.97093569453492,124.36229064734735,125.0,0.6377093526526494,False,18
tenpower_50xg_115s2p,tenpower_50xg,Tenpower,INR21700-50XG,115,2,21.5625,244.44765114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1374.827135515798,1216.0261253241367,1763.2378817199983,181.95336694839546,275.0,93.04663305160454,False,111
molicel_p50b_115s2p,molicel_p50b,Molicel,INR-21700-P50B,115,2,20.4125,243.29765114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.378743388206295,4.250933535449968,6.376400303174952,91.63743577362555,100.0,8.362564226374445,False,89
molicel_p50b_115s2p,molicel_p50b,Molicel,INR-21700-P50B,115,2,20.4125,243.29765114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.76283525042034,4.758553193051323,5.948191491314154,74.64303536881249,75.0,0.356964631187509,False,9
molicel_p50b_115s2p,molicel_p50b,Molicel,INR-21700-P50B,115,2,20.4125,243.29765114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,51.94250373230342,51.88432241379922,75.23226750000886,124.57230466023199,125.0,0.42769533976800744,False,11
molicel_p50b_115s2p,molicel_p50b,Molicel,INR-21700-P50B,115,2,20.4125,243.29765114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.210230680743864,4.205352467457964,6.308028701186947,99.66804476704746,100.0,0.3319552329525379,False,9
molicel_p50b_115s2p,molicel_p50b,Molicel,INR-21700-P50B,115,2,20.4125,243.29765114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.76283525042034,4.758553193051323,5.948191491314154,74.64303536881249,75.0,0.356964631187509,False,9
molicel_p50b_115s2p,molicel_p50b,Molicel,INR-21700-P50B,115,2,20.4125,243.29765114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.75896732497768,51.70409358243788,74.97093569453492,124.595188522698,125.0,0.4048114773020046,False,9
molicel_p50b_115s2p,molicel_p50b,Molicel,INR-21700-P50B,115,2,20.4125,243.29765114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1383.897839983994,1216.0261253241367,1763.2378817199983,177.2832549789593,275.0,97.71674502104071,False,114
tenpower_30xg_125s3p,tenpower_30xg,Tenpower,INR18650-30XG,125,3,22.5,245.38515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.3064402881743415,4.250933535449968,6.376400303174952,96.30723205446446,100.0,3.692767945535536,False,46
tenpower_30xg_125s3p,tenpower_30xg,Tenpower,INR18650-30XG,125,3,22.5,245.38515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.767308109777137,4.758553193051323,5.948191491314154,74.27119159563067,75.0,0.7288084043693317,False,26
tenpower_30xg_125s3p,tenpower_30xg,Tenpower,INR18650-30XG,125,3,22.5,245.38515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,51.89580253089292,51.88432241379922,75.23226750000886,124.91553283380989,125.0,0.08446716619010886,False,4
tenpower_30xg_125s3p,tenpower_30xg,Tenpower,INR18650-30XG,125,3,22.5,245.38515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.215351276535004,4.205352467457964,6.308028701186947,99.32042228211962,100.0,0.6795777178803775,False,26
tenpower_30xg_125s3p,tenpower_30xg,Tenpower,INR18650-30XG,125,3,22.5,245.38515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.767308109777137,4.758553193051323,5.948191491314154,74.27119159563067,75.0,0.7288084043693317,False,26
tenpower_30xg_125s3p,tenpower_30xg,Tenpower,INR18650-30XG,125,3,22.5,245.38515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.81630187327428,51.70409358243788,74.97093569453492,124.17313925987067,125.0,0.8268607401293337,False,26
tenpower_30xg_125s3p,tenpower_30xg,Tenpower,INR18650-30XG,125,3,22.5,245.38515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1381.9714991166722,1216.0261253241367,1763.2378817199983,178.2699170259556,275.0,96.7300829740444,False,112
ampace_jp30_125s3p,ampace_jp30,Ampace,JP30P1 (JP30),125,3,23.4375,246.32265114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.345037694154677,4.250933535449968,6.376400303174952,93.79502702469777,100.0,6.204972975302226,False,73
ampace_jp30_125s3p,ampace_jp30,Ampace,JP30P1 (JP30),125,3,23.4375,246.32265114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.769308864588526,4.758553193051323,5.948191491314154,74.10520069997754,75.0,0.8947993000224557,False,36
ampace_jp30_125s3p,ampace_jp30,Ampace,JP30P1 (JP30),125,3,23.4375,246.32265114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,51.96715060870676,51.88432241379922,75.23226750000886,124.3914123559772,125.0,0.6085876440228049,False,18
ampace_jp30_125s3p,ampace_jp30,Ampace,JP30P1 (JP30),125,3,23.4375,246.32265114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.217650163841509,4.205352467457964,6.308028701186947,99.16463199245611,100.0,0.8353680075438916,False,36
ampace_jp30_125s3p,ampace_jp30,Ampace,JP30P1 (JP30),125,3,23.4375,246.32265114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.769308864588526,4.758553193051323,5.948191491314154,74.10520069997754,75.0,0.8947993000224557,False,36
ampace_jp30_125s3p,ampace_jp30,Ampace,JP30P1 (JP30),125,3,23.4375,246.32265114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.84195378986316,51.70409358243788,74.97093569453492,123.98461345132569,125.0,1.0153865486743143,False,36
ampace_jp30_125s3p,ampace_jp30,Ampace,JP30P1 (JP30),125,3,23.4375,246.32265114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1382.869160322501,1216.0261253241367,1763.2378817199983,177.80979748124653,275.0,97.19020251875347,False,113
molicel_p30b_125s3p,molicel_p30b,Molicel,INR-18650-P30B,125,3,22.03125,244.91640114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.4525206855572375,4.250933535449968,6.376400303174952,87.02875908177738,100.0,12.97124091822262,False,101
molicel_p30b_125s3p,molicel_p30b,Molicel,INR-18650-P30B,125,3,22.03125,244.91640114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.766305884520048,4.758553193051323,5.948191491314154,74.35441894085513,75.0,0.6455810591448738,False,24
molicel_p30b_125s3p,molicel_p30b,Molicel,INR-18650-P30B,125,3,22.03125,244.91640114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.10618452224092,51.88432241379922,75.23226750000886,123.37419781963696,125.0,1.6258021803630385,False,45
molicel_p30b_125s3p,molicel_p30b,Molicel,INR-18650-P30B,125,3,22.03125,244.91640114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.214201747317235,4.205352467457964,6.308028701186947,99.39838697060601,100.0,0.6016130293939881,False,24
molicel_p30b_125s3p,molicel_p30b,Molicel,INR-18650-P30B,125,3,22.03125,244.91640114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.766305884520048,4.758553193051323,5.948191491314154,74.35441894085513,75.0,0.6455810591448738,False,24
