candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,total_cells,pack_mass_kg,vehicle_mass_kg,nominal_pack_energy_kwh,model_usable_energy_kwh,prior_simulation_fidelity,regen_simulation_fidelity,prior_constraint_valid,regen_constraint_valid,prior_equal_reserve_eligible,regen_equal_reserve_eligible,prior_sustainable_power_kw,regen_sustainable_power_kw,delta_sustainable_power_kw,prior_endurance_time_s,regen_endurance_time_s,delta_endurance_time_s,prior_gross_discharge_kwh,regen_gross_discharge_kwh,delta_gross_discharge_kwh,prior_recovered_energy_kwh,regen_recovered_energy_kwh,delta_recovered_energy_kwh,prior_net_terminal_energy_kwh,regen_net_terminal_energy_kwh,delta_net_terminal_energy_kwh,prior_total_pack_heat_kwh,regen_total_pack_heat_kwh,delta_total_pack_heat_kwh,prior_regen_pack_heat_kwh,regen_regen_pack_heat_kwh,delta_regen_pack_heat_kwh,prior_final_reserve_kwh,regen_final_reserve_kwh,delta_final_reserve_kwh,prior_active_rms_kw,regen_active_rms_kw,delta_active_rms_kw,prior_overall_rank,regen_overall_rank,delta_overall_rank,prior_cell_rank,regen_cell_rank,delta_cell_rank,sustainable_power_gain_kw,endurance_time_reduction_s,gross_discharge_change_kwh,recovered_energy_gain_kwh,net_terminal_energy_reduction_kwh,total_pack_heat_change_kwh,regen_pack_heat_increase_kwh,final_reserve_change_kwh,active_rms_change_kw,overall_rank_improvement,cell_rank_improvement
tenpower_30xg_110s4p,tenpower_30xg,Tenpower,INR18650-30XG,110,4,440,26.4,249.28515114,4.752,4.65762,screening_factor8,screening_factor8,True,True,True,True,13.96875,17.53125,3.5625,1372.0124565822057,1325.8421858827396,-46.17027069946607,4.062285521387442,4.528889273326511,0.46660375193906933,0.0,0.5224835964454749,0.5224835964454749,4.062285521387442,4.0064056768810365,-0.05587984450640526,0.096373843223133,0.1463295901120413,0.0499557468889083,0.0,0.0080546246138941,0.0080546246138941,0.4990092512072834,0.5049554418598382,0.005946190652554806,0.0,8.56901658037753,8.56901658037753,84.0,83.0,-1.0,12.0,12.0,0.0,3.5625,46.17027069946607,0.46660375193906933,0.5224835964454749,0.05587984450640526,0.0499557468889083,0.0080546246138941,0.005946190652554806,8.56901658037753,1.0,-0.0
tenpower_30xg_110s5p,tenpower_30xg,Tenpower,INR18650-30XG,110,5,550,33.0,255.88515114,5.94,5.822025,screening_factor8,screening_factor8,True,True,True,True,20.8828125,26.9296875,6.046875,1301.6108176065254,1265.9179123705112,-35.69290523601421,5.170841063103558,5.725144269527837,0.5543032064242785,0.0,0.6274461255240905,0.6274461255240905,5.170841063103558,5.097698144003747,-0.07314291909981119,0.1465071830538611,0.2202323430927148,0.07372516003885371,0.0,0.0079558508893377,0.0079558508893377,0.5047459347192745,0.5041937070264815,-0.0005522276927930614,0.0,8.810824139854915,8.810824139854915,51.0,50.0,-1.0,6.0,6.0,0.0,6.046875,35.69290523601421,0.5543032064242785,0.6274461255240905,0.07314291909981119,0.07372516003885371,0.0079558508893377,-0.0005522276927930614,8.810824139854915,1.0,-0.0
tenpower_30xg_115s3p,tenpower_30xg,Tenpower,INR18650-30XG,115,3,345,20.7,243.58515114,3.726,3.6519975,screening_factor8,screening_factor8,True,True,True,True,9.125,11.4375,2.3125,1473.450944759641,1414.6549795438043,-58.79596521583676,3.0892800549130395,3.4768273258393063,0.38754727092626684,0.0,0.4160552591791633,0.4160552591791633,3.0892800549130395,3.060772066660143,-0.028507988252896688,0.0601168178466219,0.09546591217632,0.0353490943296981,0.0,0.0079461734892756,0.0079461734892756,0.5026330680359288,0.4958088114979676,-0.006824256537961149,0.0,8.439740692964033,8.439740692964033,123.0,123.0,0.0,18.0,18.0,0.0,2.3125,58.79596521583676,0.38754727092626684,0.4160552591791633,0.028507988252896688,0.0353490943296981,0.0079461734892756,-0.006824256537961149,8.439740692964033,-0.0,-0.0
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,460,27.6,250.48515114,4.968,4.86933,screening_factor8,screening_factor8,True,True,True,True,15.0,18.984375,3.984375,1357.447172695057,1312.703331886886,-44.743840808170944,4.268061325226409,4.7530131181238815,0.4849517928974727,0.0,0.5372822900776114,0.5372822900776114,4.268061325226409,4.215730828046271,-0.05233049718013749,0.1043475335346582,0.1585629024115563,0.054215368876898096,0.0,0.0079535445573445,0.0079535445573445,0.4969731387753368,0.4951120343869487,-0.0018611043883881018,0.0,8.580911346252542,8.580911346252542,75.0,75.0,0.0,11.0,11.0,0.0,3.984375,44.743840808170944,0.4849517928974727,0.5372822900776114,0.05233049718013749,0.054215368876898096,0.0079535445573445,-0.0018611043883881018,8.580911346252542,-0.0,-0.0
tenpower_30xg_115s5p,tenpower_30xg,Tenpower,INR18650-30XG,115,5,575,34.5,257.38515114,6.21,6.086662499999999,screening_factor8,screening_factor8,True,True,True,True,22.921875,29.84375,6.921875,1289.069937934786,1255.0619475928356,-34.00799034195029,5.425756093613804,5.993962353419908,0.5682062598061046,0.0,0.6500462069892643,0.6500462069892643,5.425756093613804,5.343916146430643,-0.08183994718316079,0.1605100104519657,0.2417751378526161,0.0812651274006504,0.0,0.0078978636238016,0.0078978636238016,0.5004710908455299,0.5010782670523675,0.0006071762068375897,0.0,8.823603461684394,8.823603461684394,40.0,40.0,0.0,4.0,4.0,0.0,6.921875,34.00799034195029,0.5682062598061046,0.6500462069892643,0.08183994718316079,0.0812651274006504,0.0078978636238016,0.0006071762068375897,8.823603461684394,-0.0,-0.0
tenpower_30xg_120s3p,tenpower_30xg,Tenpower,INR18650-30XG,120,3,360,21.6,244.48515114,3.888,3.81078,screening_factor8,screening_factor8,True,True,True,True,9.8125,12.1875,2.375,1454.4538017824134,1398.9062510286935,-55.54755075371986,3.242253567885802,3.63695001246328,0.39469644457747766,0.0,0.4280501716428181,0.4280501716428181,3.242253567885802,3.208899840820461,-0.03335372706534123,0.0652230289440539,0.101722715790935,0.036499686846881096,0.0,0.007897498307068,0.007897498307068,0.5033382003278464,0.5002094806308608,-0.0031287196969855824,0.0,8.464567968112522,8.464567968112522,119.0,118.0,-1.0,17.0,17.0,0.0,2.375,55.54755075371986,0.39469644457747766,0.4280501716428181,0.03335372706534123,0.036499686846881096,0.007897498307068,-0.0031287196969855824,8.464567968112522,1.0,-0.0
tenpower_30xg_120s4p,tenpower_30xg,Tenpower,INR18650-30XG,120,4,480,28.8,251.68515114,5.184,5.08104,screening_factor8,screening_factor8,True,True,True,True,16.3125,20.53125,4.21875,1341.7801200324711,1300.73875817613,-41.041361856341155,4.471533343557092,4.973592325927874,0.502058982370782,0.0,0.560375168891775,0.560375168891775,4.471533343557092,4.413217157036099,-0.05831618652099291,0.1136202133570175,0.171096407809843,0.05747619445282551,0.0,0.0080244576284884,0.0080244576284884,0.4959422829530923,0.496807202197499,0.0008649192444067366,0.0,8.682381058636695,8.682381058636695,68.0,68.0,0.0,10.0,10.0,0.0,4.21875,41.041361856341155,0.502058982370782,0.560375168891775,0.05831618652099291,0.05747619445282551,0.0080244576284884,0.0008649192444067366,8.682381058636695,-0.0,-0.0
tenpower_30xg_120s5p,tenpower_30xg,Tenpower,INR18650-30XG,120,5,600,36.0,258.88515114,6.48,6.3513,screening_factor8,screening_factor8,True,True,True,True,25.03125,32.890625,7.859375,1278.1688054893457,1246.1522430737652,-32.01656241558044,5.673360915268217,6.264382819986517,0.5910219047182999,0.0,0.6802606193648674,0.6802606193648674,5.673360915268217,5.58412220062165,-0.08923871464656763,0.1750550748513445,0.2633600495351231,0.0883049746837786,0.0,0.0079599843186623,0.0079599843186623,0.5029642754805881,0.5039322258436206,0.0009679503630325437,0.0,8.83145095280423,8.83145095280423,33.0,33.0,0.0,3.0,3.0,0.0,7.859375,32.01656241558044,0.5910219047182999,0.6802606193648674,0.08923871464656763,0.0883049746837786,0.0079599843186623,0.0009679503630325437,8.83145095280423,-0.0,-0.0
tenpower_30xg_125s3p,tenpower_30xg,Tenpower,INR18650-30XG,125,3,375,22.5,245.38515114,4.05,3.9695625,screening_factor8,screening_factor8,True,True,True,True,10.5625,13.171875,2.609375,1436.1914904973598,1381.9714991166722,-54.21999138068759,3.3950853378426658,3.8047594315000457,0.40967409365737995,0.0,0.44640613207102,0.44640613207102,3.3950853378426658,3.3583532994290257,-0.036732038413640034,0.0706963608962428,0.1099171954917336,0.03922083459549079,0.0,0.0079307099599327,0.0079307099599327,0.5038180951402633,0.5013476291744718,-0.0024704659657914796,0.0,8.462330328793184,8.462330328793184,113.0,112.0,-1.0,16.0,16.0,0.0,2.609375,54.21999138068759,0.40967409365737995,0.44640613207102,0.036732038413640034,0.03922083459549079,0.0079307099599327,-0.0024704659657914796,8.462330328793184,1.0,-0.0
tenpower_30xg_125s4p,tenpower_30xg,Tenpower,INR18650-30XG,125,4,500,30.0,252.88515114,5.4,5.29275,screening_factor8,screening_factor8,True,True,True,True,17.578125,22.21875,4.640625,1328.796418619292,1289.8671336692155,-38.92928495007641,4.671195799857427,5.188712816185225,0.5175170163277976,0.0,0.574906353120674,0.574906353120674,4.671195799857427,4.613806463064552,-0.057389336792875056,0.1227207403886497,0.1839270168852243,0.061206276496574605,0.0,0.0079170798283207,0.0079170798283207,0.4988930533386405,0.495102235051205,-0.0037908182874354934,0.0,8.660426863133159,8.660426863133159,64.0,64.0,0.0,9.0,9.0,0.0,4.640625,38.92928495007641,0.5175170163277976,0.574906353120674,0.057389336792875056,0.061206276496574605,0.0079170798283207,-0.0037908182874354934,8.660426863133159,-0.0,-0.0
tenpower_30xg_125s5p,tenpower_30xg,Tenpower,INR18650-30XG,125,5,625,37.5,260.38515114,6.75,6.6159375,screening_factor8,native_0p25m,True,True,True,True,27.203125,32.984375,5.78125,1268.4638538460058,1243.7632105071189,-24.700643338886948,5.928649068867562,6.597898291180161,0.6692492223125983,0.0,0.748544922260994,0.748544922260994,5.928649068867562,5.849353368919166,-0.07929569994839625,0.1901370808458618,0.2682843720517116,0.07814729120584976,0.0,0.0081889718493333,0.0081889718493333,0.4972373258546191,0.4983145184404761,0.0010771925858569786,0.0,8.688153929015067,8.688153929015067,24.0,28.0,4.0,2.0,2.0,0.0,5.78125,24.700643338886948,0.6692492223125983,0.748544922260994,0.07929569994839625,0.07814729120584976,0.0081889718493333,0.0010771925858569786,8.688153929015067,-4.0,-0.0
tenpower_30xg_130s3p,tenpower_30xg,Tenpower,INR18650-30XG,130,3,390,23.4,246.28515114,4.212,4.128345,screening_factor8,screening_factor8,True,True,True,True,11.3125,14.109375,2.796875,1420.445798274466,1367.657372163892,-52.78842611057394,3.5506635303345324,3.976374076384343,0.42571054604981073,0.0,0.4660924905225814,0.4660924905225814,3.5506635303345324,3.5102815858617613,-0.0403819444727711,0.0762688612335352,0.1181882725019031,0.0419194112683679,0.0,0.0079759220537309,0.0079759220537309,0.5014523987943761,0.4999343115680096,-0.0015180872263664824,0.0,8.467084644825485,8.467084644825485,106.0,105.0,-1.0,15.0,15.0,0.0,2.796875,52.78842611057394,0.42571054604981073,0.4660924905225814,0.0403819444727711,0.0419194112683679,0.0079759220537309,-0.0015180872263664824,8.467084644825485,1.0,-0.0
tenpower_30xg_130s4p,tenpower_30xg,Tenpower,INR18650-30XG,130,4,520,31.200000000000003,254.08515114,5.616,5.50446,screening_factor8,screening_factor8,True,True,True,True,18.84375,24.046875,5.203125,1317.3060065302311,1279.7552138876815,-37.550792642549595,4.87101434869688,5.404254510679974,0.5332401619830938,0.0,0.5990186174227342,0.5990186174227342,4.87101434869688,4.805235893257239,-0.06577845543964056,0.1320593097068945,0.1982337392132526,0.0661744295063581,0.0,0.0080027063910781,0.0080027063910781,0.5014497704656542,0.5010814573566831,-0.0003683131089711189,0.0,8.785493055359588,8.785493055359588,60.0,60.0,0.0,8.0,8.0,0.0,5.203125,37.550792642549595,0.5332401619830938,0.5990186174227342,0.06577845543964056,0.0661744295063581,0.0080027063910781,-0.0003683131089711189,8.785493055359588,-0.0,-0.0
tenpower_30xg_130s5p,tenpower_30xg,Tenpower,INR18650-30XG,130,5,650,39.0,261.88515114,7.02,6.880574999999999,native_0p25m,native_0p25m,True,True,True,True,27.1171875,36.1171875,9.0,1267.0279253355425,1236.8535662241095,-30.174359111432977,6.193677537256213,6.867414035148405,0.6737364978921923,0.0,0.7718373847297051,0.7718373847297051,6.193677537256213,6.095576650418699,-0.09810088683751417,0.1910789991633232,0.2894904456888557,0.09841144652553249,0.0,0.0081595290228018,0.0081595290228018,0.4958293982945574,0.4955235609975092,-0.00030583729704819484,0.0,8.728507449092278,8.728507449092278,22.0,20.0,-2.0,1.0,1.0,0.0,9.0,30.174359111432977,0.6737364978921923,0.7718373847297051,0.09810088683751417,0.09841144652553249,0.0081595290228018,-0.00030583729704819484,8.728507449092278,2.0,-0.0
tenpower_30xg_135s3p,tenpower_30xg,Tenpower,INR18650-30XG,135,3,405,24.3,247.18515114,4.374,4.2871275,screening_factor8,screening_factor8,True,True,True,True,12.0,14.953125,2.953125,1405.9803595307462,1355.414138126208,-50.56622140453828,3.701328527548017,4.143039850255334,0.4417113227073166,0.0,0.4789967843389776,0.4789967843389776,3.701328527548017,3.664043065916356,-0.03728546163166113,0.0815121264366424,0.1254262057409956,0.04391407930435322,0.0,0.0079440639642643,0.0079440639642643,0.5043289481955148,0.4977204644911988,-0.006608483704315993,0.0,8.492321777750089,8.492321777750089,99.0,99.0,0.0,14.0,14.0,0.0,2.953125,50.56622140453828,0.4417113227073166,0.4789967843389776,0.03728546163166113,0.04391407930435322,0.0079440639642643,-0.006608483704315993,8.492321777750089,-0.0,-0.0
tenpower_30xg_135s4p,tenpower_30xg,Tenpower,INR18650-30XG,135,4,540,32.400000000000006,255.28515114,5.832,5.71617,screening_factor8,screening_factor8,True,True,True,True,20.25,25.9453125,5.6953125,1306.2206407909848,1270.4551890976609,-35.76545169332394,5.078090139009703,5.624079048270986,0.5459889092612835,0.0,0.6234324121094904,0.6234324121094904,5.078090139009703,5.000646636161496,-0.07744350284820722,0.1422365061478205,0.2132103881196343,0.07097388197181381,0.0,0.0080320394968291,0.0080320394968291,0.4959109507222469,0.502409659277891,0.0064987085556441615,0.0,8.801545870259297,8.801545870259297,56.0,54.0,-2.0,7.0,7.0,0.0,5.6953125,35.76545169332394,0.5459889092612835,0.6234324121094904,0.07744350284820722,0.07097388197181381,0.0080320394968291,0.0064987085556441615,8.801545870259297,2.0,-0.0
tenpower_30xg_140s3p,tenpower_30xg,Tenpower,INR18650-30XG,140,3,420,25.2,248.08515114,4.536,4.44591,screening_factor8,screening_factor8,True,True,True,True,12.84375,15.9375,3.09375,1390.4879154319285,1343.3882463178984,-47.09966911403012,3.857246571513985,4.300508293003158,0.4432617214891734,0.0,0.4824766331783381,0.4824766331783381,3.857246571513985,3.81803165982482,-0.03921491168916491,0.0878908360633758,0.1327308878698694,0.044840051806493586,0.0,0.0077378254354323,0.0077378254354323,0.50081755673641,0.4952126785068356,-0.00560487822957445,0.0,8.522568729734108,8.522568729734108,92.0,92.0,0.0,13.0,13.0,0.0,3.09375,47.09966911403012,0.4432617214891734,0.4824766331783381,0.03921491168916491,0.044840051806493586,0.0077378254354323,-0.00560487822957445,8.522568729734108,-0.0,-0.0
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,140,4,560,33.6,256.48515114,6.048,5.92788,screening_factor8,screening_factor8,True,True,True,True,21.65625,28.015625,6.359375,1296.8719321633453,1261.7556174558383,-35.116314707506945,5.279392435501054,5.834345603026144,0.5549531675250892,0.0,0.6343996421127025,0.6343996421127025,5.279392435501054,5.199945960913441,-0.07944647458761356,0.1522380137607347,0.2283289137483883,0.07609089998765359,0.0,0.0079271999911226,0.0079271999911226,0.4963211012203379,0.4997073949275981,0.0033862937072601795,0.0,8.843426690750166,8.843426690750166,45.0,44.0,-1.0,5.0,5.0,0.0,6.359375,35.116314707506945,0.5549531675250892,0.6343996421127025,0.07944647458761356,0.07609089998765359,0.0079271999911226,0.0033862937072601795,8.843426690750166,1.0,-0.0
tenpower_50xg_110s2p,tenpower_50xg,Tenpower,INR21700-50XG,110,2,220,20.625,243.51015114,3.96,3.88135,screening_factor8,screening_factor8,True,True,True,True,10.0625,12.375,2.3125,1446.5591879982192,1394.2592570625302,-52.29993093568896,3.2927914208917723,3.668351907396961,0.3755604865051887,0.0,0.4262902054240537,0.4262902054240537,3.2927914208917723,3.242061701972908,-0.050729718918864464,0.0903682796349902,0.1382786549633074,0.04791037532831721,0.0,0.0101868183822322,0.0101868183822322,0.4982263009028234,0.5010624654703624,0.00283616456753899,0.0,8.445526190927643,8.445526190927643,117.0,117.0,0.0,15.0,15.0,0.0,2.3125,52.29993093568896,0.3755604865051887,0.4262902054240537,0.050729718918864464,0.04791037532831721,0.0101868183822322,0.00283616456753899,8.445526190927643,-0.0,-0.0
tenpower_50xg_110s3p,tenpower_50xg,Tenpower,INR21700-50XG,110,3,330,30.9375,253.82265114,5.94,5.822025,screening_factor8,screening_factor8,True,True,True,True,20.671875,26.296875,5.625,1301.408564769025,1267.2491735697204,-34.15939119930454,5.129817081870463,5.650283468975303,0.5204663871048396,0.0,0.6226035302488182,0.6226035302488182,5.129817081870463,5.027679938726483,-0.10213714314398015,0.1959313699212298,0.2908186915275521,0.09488732160632227,0.0,0.0104409043165367,0.0104409043165367,0.4963459857763153,0.5036247872512541,0.007278801474938867,0.0,8.819328842604948,8.819328842604948,50.0,52.0,2.0,8.0,8.0,0.0,5.625,34.15939119930454,0.5204663871048396,0.6226035302488182,0.10213714314398015,0.09488732160632227,0.0104409043165367,0.007278801474938867,8.819328842604948,-2.0,-0.0
tenpower_50xg_110s4p,tenpower_50xg,Tenpower,INR21700-50XG,110,4,440,41.25,264.13515114,7.92,7.762699999999999,native_0p25m,native_0p25m,True,True,True,True,34.765625,47.9375,13.171875,1241.7179854302497,1219.981716255776,-21.73626917447359,6.9385461964257225,7.601831367183011,0.6632851707572884,0.0,0.8295509258516703,0.8295509258516703,6.9385461964257225,6.772280441331341,-0.1662657550943818,0.3243711614425828,0.4867962256114885,0.16242506416890568,0.0,0.0104128216532097,0.0104128216532097,0.4997959169733098,0.5036418838583349,0.003845966885025087,0.0,8.811138044634934,8.811138044634934,4.0,4.0,0.0,1.0,1.0,0.0,13.171875,21.73626917447359,0.6632851707572884,0.8295509258516703,0.1662657550943818,0.16242506416890568,0.0104128216532097,0.003845966885025087,8.811138044634934,-0.0,-0.0
tenpower_50xg_115s2p,tenpower_50xg,Tenpower,INR21700-50XG,115,2,230,21.5625,244.44765114,4.14,4.057775,screening_factor8,screening_factor8,True,True,True,True,10.90625,13.5,2.59375,1427.4148042870993,1374.827135515798,-52.587668771301196,3.459697028861956,3.8566368807453353,0.3969398518833791,0.0,0.4503688605644622,0.4503688605644622,3.459697028861956,3.4062680201808724,-0.0534290086810838,0.0985602030848317,0.1514730146933073,0.05291281160847559,0.0,0.0103171101891762,0.0103171101891762,0.4995565252590572,0.500091097556585,0.0005345722975277911,0.0,8.428956640302847,8.428956640302847,111.0,111.0,0.0,14.0,14.0,0.0,2.59375,52.587668771301196,0.3969398518833791,0.4503688605644622,0.0534290086810838,0.05291281160847559,0.0103171101891762,0.0005345722975277911,8.428956640302847,-0.0,-0.0
tenpower_50xg_115s3p,tenpower_50xg,Tenpower,INR21700-50XG,115,3,345,32.34375,255.22890114,6.21,6.086662499999999,screening_factor8,screening_factor8,True,True,True,True,22.5703125,29.03125,6.4609375,1289.462223115405,1256.364605573639,-33.09761754176611,5.3728133347237526,5.912136674783046,0.5393233400592932,0.0,0.6418351095732319,0.6418351095732319,5.3728133347237526,5.270301565209813,-0.10251176951393948,0.2133665259572749,0.3187462621665172,0.10537973620924229,0.0,0.010328860279769,0.010328860279769,0.5005571726458571,0.4977208068741148,-0.0028363657717422885,0.0,8.815120044670547,8.815120044670547,41.0,41.0,0.0,7.0,7.0,0.0,6.4609375,33.09761754176611,0.5393233400592932,0.6418351095732319,0.10251176951393948,0.10537973620924229,0.010328860279769,-0.0028363657717422885,8.815120044670547,-0.0,-0.0
tenpower_50xg_120s2p,tenpower_50xg,Tenpower,INR21700-50XG,120,2,240,22.5,245.38515114,4.32,4.2342,screening_factor8,screening_factor8,True,True,True,True,11.6875,14.4375,2.75,1411.223997940704,1361.1466245464967,-50.07737339420737,3.627730329652788,4.035799977034185,0.40806964738139717,0.0,0.4679644956034288,0.4679644956034288,3.627730329652788,3.567835481430756,-0.05989484822203206,0.1065577005091359,0.1622459779480951,0.05568827743895918,0.0,0.0102892304211015,0.0102892304211015,0.499953388009379,0.5041790516741843,0.0042256636648053125,0.0,8.473833621518947,8.473833621518947,104.0,103.0,-1.0,13.0,13.0,0.0,2.75,50.07737339420737,0.40806964738139717,0.4679644956034288,0.05989484822203206,0.05568827743895918,0.0102892304211015,0.0042256636648053125,8.473833621518947,1.0,-0.0
tenpower_50xg_120s3p,tenpower_50xg,Tenpower,INR21700-50XG,120,3,360,33.75,256.63515114,6.48,6.351299999999999,screening_factor8,screening_factor8,True,True,True,True,24.609375,31.875,7.265625,1278.6069622385903,1247.499037696748,-31.107924541842294,5.6178326924053845,6.172052083879724,0.5542193914743399,0.0,0.670772825694461,0.670772825694461,5.6178326924053845,5.501279258185263,-0.11655343422012177,0.2323766602631051,0.3465463871604496,0.1141697268973445,0.0,0.0103735458957975,0.0103735458957975,0.5011706341615929,0.5035876663772819,0.002417032215689008,0.0,8.826912787567062,8.826912787567062,34.0,35.0,1.0,6.0,6.0,0.0,7.265625,31.107924541842294,0.5542193914743399,0.670772825694461,0.11655343422012177,0.1141697268973445,0.0103735458957975,0.002417032215689008,8.826912787567062,-1.0,-0.0
tenpower_50xg_125s2p,tenpower_50xg,Tenpower,INR21700-50XG,125,2,250,23.4375,246.32265114,4.5,4.410625,screening_factor8,screening_factor8,True,True,True,True,12.515625,15.375,2.859375,1394.528357945824,1348.824227722993,-45.70413022283083,3.7946490719418455,4.213203421538903,0.41855434959705784,0.0,0.477331488921545,0.477331488921545,3.7946490719418455,3.735871932617358,-0.05877713932448758,0.1149922198118239,0.1723356373659017,0.057343417554077805,0.0,0.0101408591661584,0.0101408591661584,0.5010279519162674,0.5024811040903899,0.0014531521741225628,0.0,8.463467988137412,8.463467988137412,96.0,96.0,0.0,12.0,12.0,0.0,2.859375,45.70413022283083,0.41855434959705784,0.477331488921545,0.05877713932448758,0.057343417554077805,0.0101408591661584,0.0014531521741225628,8.463467988137412,-0.0,-0.0
tenpower_50xg_125s3p,tenpower_50xg,Tenpower,INR21700-50XG,125,3,375,35.15625,258.04140114,6.75,6.615937499999999,screening_factor8,native_0p25m,True,True,True,True,26.71875,32.0234375,5.3046875,1268.8198558846566,1244.8873345813422,-23.932521303314388,5.862515416740183,6.502535405155824,0.6400199884156414,0.0,0.7361052759938044,0.7361052759938044,5.862515416740183,5.76643012916202,-0.09608528757816259,0.252134690785912,0.3530188570571098,0.10088416627119778,0.0,0.010641588527468,0.010641588527468,0.5013729715530896,0.4965031211440724,-0.004869850409017162,0.0,8.674148661428646,8.674148661428646,26.0,30.0,4.0,5.0,5.0,0.0,5.3046875,23.932521303314388,0.6400199884156414,0.7361052759938044,0.09608528757816259,0.10088416627119778,0.010641588527468,-0.004869850409017162,8.674148661428646,-4.0,-0.0
tenpower_50xg_130s2p,tenpower_50xg,Tenpower,INR21700-50XG,130,2,260,24.375,247.26015114,4.68,4.58705,screening_factor8,screening_factor8,True,True,True,True,13.453125,16.6875,3.234375,1378.451921468566,1333.777570072244,-44.67435139632198,3.9606224562608814,4.395330353389474,0.43470789712859226,0.0,0.498049085617973,0.498049085617973,3.9606224562608814,3.897281267771501,-0.06334118848938042,0.1243843389996649,0.1868425151393728,0.0624581761397079,0.0,0.0102428381766834,0.0102428381766834,0.5020905129968373,0.5029944036035123,0.0009038906066750618,0.0,8.511355439881893,8.511355439881893,90.0,90.0,0.0,11.0,11.0,0.0,3.234375,44.67435139632198,0.43470789712859226,0.498049085617973,0.06334118848938042,0.0624581761397079,0.0102428381766834,0.0009038906066750618,8.511355439881893,-0.0,-0.0
tenpower_50xg_130s3p,tenpower_50xg,Tenpower,INR21700-50XG,130,3,390,36.5625,259.44765114,7.02,6.880574999999999,native_0p25m,screening_factor8,True,True,True,True,26.703125,37.96875,11.265625,1267.0232030051448,1234.093369499976,-32.929833505168745,6.130485817146827,6.682506484974023,0.5520206678271959,0.0,0.7068005299334692,0.7068005299334692,6.130485817146827,5.975705955040552,-0.1547798621062748,0.2541808063306321,0.4021260676502987,0.14794526131966657,0.0,0.0101642837584791,0.0101642837584791,0.4959192906798096,0.5028701994691195,0.006950908789309873,0.0,8.87504877197294,8.87504877197294,21.0,18.0,-3.0,4.0,4.0,0.0,11.265625,32.929833505168745,0.5520206678271959,0.7068005299334692,0.1547798621062748,0.14794526131966657,0.0101642837584791,0.006950908789309873,8.87504877197294,3.0,-0.0
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,270,25.3125,248.19765114,4.86,4.763475,screening_factor8,screening_factor8,True,True,True,True,14.34375,17.90625,3.5625,1365.8612142659745,1321.2704407431606,-44.59077352281383,4.132879080593119,4.584618042366535,0.4517389617734162,0.0,0.5227102727474618,0.5227102727474618,4.132879080593119,4.061907769619073,-0.07097131097404574,0.133715512250976,0.2009137710993658,0.06719825884838981,0.0,0.010420377851168,0.010420377851168,0.4969307334262401,0.5007259926848878,0.0037952592586477096,0.0,8.583853158780247,8.583853158780247,82.0,82.0,0.0,10.0,10.0,0.0,3.5625,44.59077352281383,0.4517389617734162,0.5227102727474618,0.07097131097404574,0.06719825884838981,0.010420377851168,0.0037952592586477096,8.583853158780247,-0.0,-0.0
tenpower_50xg_135s3p,tenpower_50xg,Tenpower,INR21700-50XG,135,3,405,37.96875,260.85390114,7.29,7.1452125,native_0p25m,screening_factor8,True,True,True,True,28.8671875,42.1875,13.3203125,1258.684795759742,1228.058243919801,-30.62655183994093,6.3758306057743726,6.936257434300219,0.5604268285258467,0.0,0.730308442172694,0.730308442172694,6.3758306057743726,6.205948992127526,-0.1698816136468464,0.2738866224139646,0.4379133955945743,0.1640267731806097,0.0,0.0101325311275804,0.0101325311275804,0.4955068798970295,0.5014856764263598,0.005978796529330255,0.0,8.885569891916807,8.885569891916807,16.0,12.0,-4.0,3.0,3.0,0.0,13.3203125,30.62655183994093,0.5604268285258467,0.730308442172694,0.1698816136468464,0.1640267731806097,0.0101325311275804,0.005978796529330255,8.885569891916807,4.0,-0.0
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,280,26.25,249.13515114,5.04,4.9399,screening_factor8,screening_factor8,True,True,True,True,15.1875,19.0546875,3.8671875,1353.9819397974193,1311.15112549299,-42.83081430442917,4.299661643908801,4.7611998652653655,0.4615382213565642,0.0,0.5347194894952888,0.5347194894952888,4.299661643908801,4.226480375770077,-0.0731812681387245,0.142318107909346,0.2137370267839069,0.07141891887456092,0.0,0.0102921403408064,0.0102921403408064,0.4979732689380334,0.4997590419354048,0.0017857729973714265,0.0,8.565675599681228,8.565675599681228,74.0,74.0,0.0,9.0,9.0,0.0,3.8671875,42.83081430442917,0.4615382213565642,0.5347194894952888,0.0731812681387245,0.07141891887456092,0.0102921403408064,0.0017857729973714265,8.565675599681228,-0.0,-0.0
