candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,total_cells,pack_mass_kg,vehicle_mass_kg,nominal_pack_energy_kwh,model_usable_energy_kwh,endurance_terminal_power_limit_kw,pack_aware_curve_points,pack_aware_full_soc,pack_aware_terminal_power_limit_kw,pack_aware_maximum_achievable_terminal_power_kw,pack_aware_maximum_achievable_wheel_power_kw,pack_aware_maximum_tractive_force_n,pack_aware_active_limiter_at_peak_terminal_power,pack_aware_reaches_79p9kw_terminal,raw_endurance_time_s,projected_endurance_time_s,endurance_points,projected_average_lap_s,projected_terminal_energy_kwh_per_lap,efficiency_factor,efficiency_points,pack_aware_acceleration_raw_time_s,pack_aware_acceleration_projected_time_s,pack_aware_acceleration_points,pack_aware_acceleration_converged,pack_aware_skidpad_raw_time_s,pack_aware_skidpad_projected_time_s,pack_aware_skidpad_points,pack_aware_skidpad_converged,pack_aware_autocross_raw_time_s,pack_aware_autocross_projected_time_s,pack_aware_autocross_points,pack_aware_autocross_converged,pack_aware_nonenergy_points,pack_aware_performance_points_excluding_efficiency,pack_aware_full_dynamic_points,mass_isolated_acceleration_raw_time_s,mass_isolated_acceleration_projected_time_s,mass_isolated_acceleration_points,mass_isolated_acceleration_converged,mass_isolated_skidpad_raw_time_s,mass_isolated_skidpad_projected_time_s,mass_isolated_skidpad_points,mass_isolated_skidpad_converged,mass_isolated_autocross_raw_time_s,mass_isolated_autocross_projected_time_s,mass_isolated_autocross_points,mass_isolated_autocross_converged,mass_isolated_sprint_nonenergy_points,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency,mass_isolated_sprint_hybrid_full_dynamic_points,pack_aware_minus_mass_isolated_nonenergy_points,pack_aware_minus_mass_isolated_full_dynamic_points,mass_isolated_acceleration_raw_time_s_delta_vs_lightest_s,mass_isolated_skidpad_raw_time_s_delta_vs_lightest_s,mass_isolated_autocross_raw_time_s_delta_vs_lightest_s,pack_aware_nonenergy_points_rank,pack_aware_performance_points_excluding_efficiency_rank,pack_aware_full_dynamic_points_rank,mass_isolated_sprint_nonenergy_points_rank,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency_rank,mass_isolated_sprint_hybrid_full_dynamic_points_rank
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,460,27.025,249.91015114,4.968,4.86933,14.625,121,1.0,80.0,50.570099971590636,44.86023808588162,3471.8573629535495,bus_current+motor_voltage,False,1362.4994687139429,1406.324377838495,221.13108705585563,69.86392307748658,0.10245389726748305,1.0769304194181284,100.0,4.36272395419137,3.7647587276279793,94.84352733604064,True,4.776920688866225,4.758821103892968,75.0,True,52.077004475181866,43.78349704614761,125.0,True,294.84352733604067,515.9746143918962,615.9746143918962,4.226442610254407,3.673244963321962,100.0,True,4.776920688866225,4.758821103892968,75.0,True,51.93958440990504,43.68573404902599,125.0,True,300.0,521.1310870558557,621.1310870558557,-5.156472663959335,-5.156472663959448,0.02109014279644228,0.018367495814901602,0.2354908274671601,84.0,76.0,76.0,1.0,79.0,79.0
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,270,22.6125,245.49765114,4.86,4.763475,14.34375,121,1.0,80.0,41.64592319081573,36.74879940428538,3471.8573629535495,bus_current+motor_voltage,False,1363.173665434057,1407.0202601523797,220.75931881982467,69.89849338659474,0.10079402252473538,1.0941238983399222,100.0,4.448787135136026,3.839025886171792,89.40084865413756,True,4.767548459780807,4.74948438585489,75.0,True,52.11226852198271,43.81314512795454,125.0,True,289.4008486541376,510.16016747396225,610.1601674739622,4.21562715501422,3.6638451393682048,100.0,True,4.767548459780807,4.74948438585489,75.0,True,51.81938319417643,43.58463431166098,125.0,True,300.0,520.7593188198247,620.7593188198247,-10.599151345862424,-10.599151345862424,0.01027468755625538,0.008995266729483475,0.11528961173855379,100.0,82.0,82.0,1.0,80.0,80.0
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,270,24.3,247.18515114,4.833,4.763475,14.34375,121,1.0,80.0,41.64592319081573,36.74879940428538,3471.8573629535495,bus_current+motor_voltage,False,1364.9036481910553,1408.80588794914,219.80704517071524,69.98720049073357,0.10091174892447545,1.0914623055019301,100.0,4.45412875034568,3.8436353670125074,89.06997448050416,True,4.771145255668538,4.753067553609134,75.0,True,52.16076822566532,43.853921026152335,125.0,True,289.06997448050413,508.87701965121937,608.8770196512194,4.219764532127738,3.667440976587601,100.0,True,4.771145255668538,4.753067553609134,75.0,True,51.86550282173499,43.62342495288103,125.0,True,300.0,519.8070451707152,619.8070451707152,-10.93002551949587,-10.93002551949587,0.014412064669773628,0.01259206261721424,0.16140923929711448,103.0,83.0,83.0,1.0,81.0,81.0
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,270,25.3125,248.19765114,4.86,4.763475,14.34375,121,1.0,80.0,41.64592319081573,36.74879940428538,3471.8573629535495,bus_current+motor_voltage,False,1365.8612142659745,1409.7942542167768,219.2809874989409,70.03630093013624,0.10098755986739835,1.0898783308172357,100.0,4.457332091879752,3.8463996510067733,88.87193118316837,True,4.7732958297446,4.755209979235439,75.0,True,52.189783734619084,43.878315679097,125.0,True,288.8719311831684,508.1529186821093,608.1529186821093,4.222246301271655,3.6695979078058087,100.0,True,4.7732958297446,4.755209979235439,75.0,True,51.893085113757245,43.64662407330982,125.0,True,300.0,519.2809874989409,619.2809874989409,-11.128068816831615,-11.128068816831615,0.016893833813690584,0.0147426366932768,0.18899153131936686,104.0,84.0,84.0,1.0,82.0,82.0
molicel_p50b_135s2p,molicel_p50b,Molicel,INR-21700-P50B,135,2,270,23.9625,246.84765114,4.86,4.763475,13.96875,121,1.0,80.0,54.97631961230931,48.77586735441476,3471.8573629535495,bus_current+motor_voltage,False,1370.2845149108516,1414.3598306960625,216.86050297302387,70.26311139362508,0.09910314050378465,1.1070170304573288,100.0,4.320829996526894,3.7286068545302813,97.5713814364946,True,4.770427155441251,4.7523521742384265,75.0,True,51.948599607397014,43.67554125633161,125.0,True,297.5713814364946,514.4318844095185,614.4318844095185,4.21893722854293,3.666721958489813,100.0,True,4.770427155441251,4.7523521742384265,75.0,True,51.856293825000385,43.6156793810445,125.0,True,300.0,516.8605029730238,616.8605029730238,-2.428618563505381,-2.4286185635053243,0.013584761084965535,0.011873962389927328,0.15220024256250753,58.0,79.0,79.0,1.0,83.0,83.0
tenpower_30xg_110s4p,tenpower_30xg,Tenpower,INR18650-30XG,110,4,440,26.4,249.28515114,4.752,4.65762,13.96875,121,1.0,80.0,66.3542868501042,59.082269178672234,3471.8573629535495,bus_current+motor_voltage,False,1372.0124565822057,1416.1433517554888,215.91919129092142,70.3517138384567,0.09926259498274634,1.1038467677704304,100.0,4.270680454346231,3.685330926785687,100.0,True,4.775599553906865,4.75750497466764,75.0,True,51.956461255963994,43.68215090045918,125.0,True,300.0,515.9191912909214,615.9191912909214,4.224911249024327,3.6719140414464904,100.0,True,4.775599553906865,4.75750497466764,75.0,True,51.9226355746674,43.671478595944414,125.0,True,300.0,515.9191912909214,615.9191912909214,0.0,0.0,0.019558781566362704,0.017046360855541565,0.2185419922295253,1.0,77.0,77.0,1.0,84.0,84.0
ampace_jp30_110s4p,ampace_jp30,Ampace,JP30P1 (JP30),110,4,440,27.5,250.38515114,4.857600000000001,4.65762,13.921875,121,1.0,80.0,60.39977305350645,53.759619514197716,3471.8573629535495,bus_current+motor_voltage,False,1373.3633883130929,1417.5377363182479,215.18490899506125,70.42098461081065,0.09915260800678005,1.1039842097667556,100.0,4.298705724781701,3.709514987609592,99.03341974297867,True,4.77792337779854,4.759819993672082,75.0,True,52.01015958491428,43.72729751844674,125.0,True,299.03341974297865,514.2183287380399,614.2183287380399,4.2276062585005665,3.674256302041886,100.0,True,4.77792337779854,4.759819993672082,75.0,True,51.95244885848109,43.696554175632045,125.0,True,300.0,515.1849089950613,615.1849089950613,-0.9665802570213486,-0.9665802570214055,0.022253791042602167,0.019370184747216967,0.24835527604321328,39.0,81.0,81.0,1.0,85.0,85.0
tenpower_60xg_110s2p,tenpower_60xg,Tenpower,INR21700-60XG,110,2,220,20.9,243.78515114,4.752,4.65762,13.546875,121,1.0,80.0,33.17714312609969,29.185045664551673,3471.8573629535495,bus_current+motor_voltage,False,1373.8543496478535,1418.0444894653162,214.9184107785986,70.44615928846252,0.09681740624392962,1.130207884260766,100.0,4.595460076041688,3.965595488140524,80.5949427816342,True,4.763882042604086,4.7458318606042775,75.0,True,52.41113075850997,44.064412150358486,123.89592976044833,True,279.4908725420825,494.4092833206811,594.4092833206811,4.211426708653214,3.6601944880138406,100.0,True,4.763882042604086,4.7458318606042775,75.0,True,51.77238404814763,43.54510391846911,125.0,True,300.0,514.9184107785986,614.9184107785986,-20.509127457917486,-20.509127457917543,0.0060742411952494635,0.005328849552762804,0.06829046570975095,128.0,97.0,97.0,1.0,86.0,86.0
reliance_rs50_130s2p,reliance_rs50,Reliance,INR21700-RS50,130,2,260,21.775,244.66015114,4.68,4.58705,13.5,121,1.0,80.0,40.10348113465109,35.37252967042564,3471.8573629535495,bus_current+motor_voltage,False,1375.2099752173176,1419.443718844362,214.18355312897108,70.51567074346244,0.09678312159535361,1.1294937441596582,100.0,4.468493842834386,3.856031546071254,88.18408578741112,True,4.765757476271325,4.747700188319119,75.0,True,52.13249467350723,43.830150169900655,125.0,True,288.1840857874111,502.3676389163822,602.3676389163822,4.213573251963355,3.662060070994525,100.0,True,4.765757476271325,4.747700188319119,75.0,True,51.796423619310254,43.56532330074555,125.0,True,300.0,514.1835531289711,614.1835531289711,-11.815914212588893,-11.815914212588837,0.008220784505390988,0.007204283220001884,0.09233003687237584,105.0,90.0,90.0,1.0,87.0,87.0
molicel_p30b_110s4p,molicel_p30b,Molicel,INR-18650-P30B,110,4,440,25.85,248.73515114,4.752,4.65762,13.640625,121,1.0,80.0,48.37139864244466,42.88984600874722,3471.8573629535495,bus_current+motor_voltage,False,1376.3102844323057,1420.5794195970811,213.58816173117629,70.57209052205505,0.09767801912224278,1.1182509362582262,100.0,4.379291379493482,3.779055382574605,93.77916840911493,True,4.774435242252965,4.756345074549766,75.0,True,52.072398885397185,43.779624918156266,125.0,True,293.77916840911496,507.36733014029124,607.3673301402912,4.223563456642185,3.670742661154399,100.0,True,4.774435242252965,4.756345074549766,75.0,True,51.90769998484319,43.658916458369795,125.0,True,300.0,513.5881617311763,613.5881617311763,-6.220831590885041,-6.220831590885155,0.018210989184220594,0.01588204920164138,0.20360640240531325,90.0,85.0,85.0,1.0,88.0,88.0
ampace_jp50_130s2p,ampace_jp50,Ampace,JP50P1 (JP50),130,2,260,23.4,246.28515114,4.654,4.58705,13.5,121,1.0,80.0,40.10348113465109,35.37252967042564,3471.8573629535495,bus_current+motor_voltage,False,1376.6822138629466,1420.9633121688998,213.38712118144105,70.59116168481819,0.09690882249457484,1.1268223465020544,100.0,4.473737714251389,3.8605566801138878,87.862116079268,True,4.769228928364864,4.751158487202413,75.0,True,52.17971773558072,43.869852737658555,125.0,True,287.862116079268,501.24923726070904,601.249237260709,4.217558221178192,3.6655234489336634,100.0,True,4.769228928364864,4.751158487202413,75.0,True,51.840928837218286,43.60275608222451,125.0,True,300.0,513.387121181441,613.387121181441,-12.137883920732008,-12.137883920731952,0.012205753720227364,0.010675735313540713,0.13683525478040792,107.0,91.0,91.0,1.0,89.0,89.0
tenpower_50xg_130s2p,tenpower_50xg,Tenpower,INR21700-50XG,130,2,260,24.375,247.26015114,4.68,4.58705,13.453125,121,1.0,80.0,40.10348113465109,35.37252967042564,3471.8573629535495,bus_current+motor_voltage,False,1378.451921468566,1422.7899425673525,212.43202003307212,70.6819057319666,0.09677844176278368,1.1268918058674418,100.0,4.476882501274256,3.8632704352162452,87.66939035506897,True,4.771304748757689,4.753226442384564,75.0,True,52.20797148702361,43.89360694655189,125.0,True,287.66939035506897,500.10141038814106,600.1014103881411,4.219948395993219,3.667600774573779,100.0,True,4.771304748757689,4.753226442384564,75.0,True,51.86754829753356,43.625145376961335,125.0,True,300.0,512.4320200330721,612.4320200330721,-12.33060964493103,-12.330609644931087,0.01459592853525482,0.012751555706365991,0.163454715095682,109.0,92.0,92.0,1.0,90.0,90.0
molicel_p50b_130s2p,molicel_p50b,Molicel,INR-21700-P50B,130,2,260,23.075,245.96015114,4.68,4.58705,13.125,121,1.0,80.0,52.94015686482714,46.95320261246647,3471.8573629535495,bus_current+motor_voltage,False,1383.365466253431,1427.861531930304,209.79301912094138,70.9338540980174,0.09524296697966463,1.1409920630298898,100.0,4.33270645697113,3.7388554993174017,96.79270820799977,True,4.768535820675417,4.750468005673696,75.0,True,51.94201921080892,43.67000881879069,125.0,True,296.7927082079998,506.5857273289412,606.5857273289412,4.216761337355116,3.6648308689652613,100.0,True,4.768535820675417,4.750468005673696,75.0,True,51.83204200293678,43.595281477193105,125.0,True,300.0,509.7930191209414,609.7930191209414,-3.2072917920002055,-3.2072917920002055,0.011408869897151952,0.009982627624093965,0.1279484204989032,66.0,86.0,86.0,1.0,91.0,91.0
tenpower_30xg_140s3p,tenpower_30xg,Tenpower,INR18650-30XG,140,3,420,25.2,248.08515114,4.536,4.44591,12.84375,121,1.0,80.0,63.338183264094,56.31282054541587,3471.8573629535495,bus_current+motor_voltage,False,1390.4879154319285,1435.2130752810633,206.0007566791145,71.29906689476039,0.09425243552206292,1.1470772568951415,100.0,4.278931247934064,3.6924508471601607,100.0,True,4.773057151426101,4.754972205260718,75.0,True,51.93397522533388,43.663245875763636,125.0,True,300.0,506.0007566791145,606.0007566791145,4.2219705882698175,3.669358282785735,100.0,True,4.773057151426101,4.754972205260718,75.0,True,51.89002377416945,43.644049218917246,125.0,True,300.0,506.0007566791145,606.0007566791145,0.0,0.0,0.01661812081185321,0.014503958374777248,0.18593019173157188,1.0,87.0,87.0,1.0,92.0,92.0
reliance_rs50_125s2p,reliance_rs50,Reliance,INR21700-RS50,125,2,250,20.9375,243.82265114,4.5,4.410625,12.5625,121,1.0,80.0,38.561039501502556,33.996298228037006,3471.8573629535495,bus_current+motor_voltage,False,1391.330051878574,1436.0822991167993,205.55493800747573,71.34224853062902,0.09276166953463405,1.1648063968842441,100.0,4.490190693259821,3.8747545750455537,86.85679705276495,True,4.763962508299258,4.745912021417753,75.0,True,52.15978738099321,43.85309638559866,125.0,True,286.85679705276493,492.41173506024063,592.4117350602406,4.211518718837929,3.660274455016529,100.0,True,4.763962508299258,4.745912021417753,75.0,True,51.77341541449203,43.5459713877864,125.0,True,300.0,505.5549380074757,605.5549380074757,-13.143202947235068,-13.143202947235068,0.006166251379964294,0.005409315247934643,0.06932183205415043,110.0,98.0,98.0,1.0,93.0,93.0
ampace_jp30_140s3p,ampace_jp30,Ampace,JP30P1 (JP30),140,3,420,26.25,249.13515114,4.6368,4.44591,12.84375,121,1.0,80.0,57.654325403491285,51.17813733069747,3471.8573629535495,bus_current+motor_voltage,False,1391.4782415946795,1436.2352553674914,205.4765436770416,71.34984715005207,0.09431914998656939,1.145450091803423,100.0,4.310392340513554,3.7195998082480037,98.25926298611598,True,4.775282174005206,4.757188797307299,75.0,True,51.99217216699586,43.712174681270604,125.0,True,298.25926298611597,503.7358066631576,603.7358066631575,4.224543682909956,3.6715945859367842,100.0,True,4.775282174005206,4.757188797307299,75.0,True,51.91856408229543,43.668054114694414,125.0,True,300.0,505.4765436770416,605.4765436770416,-1.7407370138840292,-1.740737013884086,0.01919121545199154,0.0167289809538822,0.21447049985755484,48.0,89.0,89.0,1.0,94.0,94.0
ampace_jp50_125s2p,ampace_jp50,Ampace,JP50P1 (JP50),125,2,250,22.5,245.38515114,4.475,4.410625,12.515625,121,1.0,80.0,38.561039501502556,33.996298228037006,3471.8573629535495,bus_current+motor_voltage,False,1393.651198351862,1438.478105460122,204.3289352041167,71.46126831917576,0.09266441873347554,1.1640868167056058,100.0,4.495333738259832,3.8791927021775203,86.54405357471438,True,4.767308109777137,4.749244946528955,75.0,True,52.205666723392355,43.891669227348224,125.0,True,286.5440535747144,490.8729887788311,590.8729887788311,4.215351276535004,3.663605370530031,100.0,True,4.767308109777137,4.749244946528955,75.0,True,51.81630187327428,43.582042651235106,125.0,True,300.0,504.3289352041167,604.3289352041168,-13.455946425285617,-13.455946425285674,0.009998809077039539,0.008754916725813189,0.11220829083639927,112.0,99.0,99.0,1.0,95.0,95.0
tenpower_50xg_125s2p,tenpower_50xg,Tenpower,INR21700-50XG,125,2,250,23.4375,246.32265114,4.5,4.410625,12.515625,121,1.0,80.0,38.561039501502556,33.996298228037006,3471.8573629535495,bus_current+motor_voltage,False,1394.528357945824,1439.383478965631,203.86669219711666,71.50624581223641,0.09272285563058358,1.162621421920477,100.0,4.498420479770138,3.881856367622061,86.35669527459525,True,4.769308864588526,4.751238120550526,75.0,True,52.233118408740225,43.91474910293732,125.0,True,286.35669527459527,490.22338747171193,590.2233874717119,4.217650163841509,3.6656033572528077,100.0,True,4.769308864588526,4.751238120550526,75.0,True,51.841953789863155,43.603618157059444,125.0,True,300.0,503.86669219711666,603.8666921971167,-13.643304725404732,-13.643304725404732,0.012297696383544832,0.01075567153720236,0.13786020742527683,114.0,100.0,100.0,1.0,96.0,96.0
molicel_p30b_140s3p,molicel_p30b,Molicel,INR-18650-P30B,140,3,420,24.675,247.56015114,4.536,4.44591,12.515625,121,1.0,80.0,46.172699018513384,40.815578743365236,3471.8573629535495,bus_current+motor_voltage,False,1395.9469634545312,1440.8477140389218,203.12034905253122,71.57898664510526,0.09284136644306652,1.159957366055101,100.0,4.399198191786169,3.7962337202611196,92.51087710878474,True,4.771942414058345,4.753861691593758,75.0,True,52.074687678390745,43.78154921012127,125.0,True,292.5108771087847,495.6312261613159,595.6312261613159,4.2206837988807795,3.668239920825568,100.0,True,4.771942414058345,4.753861691593758,75.0,True,51.87572643060206,43.63202390227699,125.0,True,300.0,503.1203490525312,603.1203490525312,-7.489122891215288,-7.489122891215288,0.015331331422815175,0.013389221007021668,0.17163284816417956,94.0,95.0,95.0,1.0,97.0,97.0
molicel_p50b_125s2p,molicel_p50b,Molicel,INR-21700-P50B,125,2,250,22.1875,245.07265114,4.5,4.410625,12.1875,121,1.0,80.0,50.90399879735011,45.130683784230044,3471.8573629535495,bus_current+motor_voltage,False,1399.5382479719888,1444.55451252261,201.23770031401415,71.76313440518757,0.09120761090471048,1.1777052675281712,100.0,4.346180531068594,3.750482785065426,95.91444120680659,True,4.76664009733495,4.748579465162486,75.0,True,51.9386313030475,43.66716045124422,125.0,True,295.9144412068066,497.15214152082075,597.1521415208208,4.214584944505554,3.6629393434412973,100.0,True,4.76664009733495,4.748579465162486,75.0,True,51.807738100131914,43.57483976888239,125.0,True,300.0,501.23770031401415,601.2377003140141,-4.0855587931934,-4.085558793193286,0.009232477047589782,0.00808690428362624,0.10364451769403615,74.0,94.0,94.0,1.0,98.0,98.0
tenpower_30xg_135s3p,tenpower_30xg,Tenpower,INR18650-30XG,135,3,405,24.3,247.18515114,4.374,4.2871275,12.0,121,1.0,80.0,61.076105941674975,54.28603702490272,3471.8573629535495,bus_current+motor_voltage,False,1405.9803595307462,1451.2038351373094,197.88467069286688,72.09346201024893,0.09044255323604133,1.1822257136980887,100.0,4.286767351305419,3.6992129157365055,99.82861209318021,True,4.771145255668538,4.753067553609134,75.0,True,51.91915975613797,43.65078983958579,125.0,True,299.8286120931802,497.7132827860471,597.7132827860471,4.219764532127738,3.667440976587601,100.0,True,4.771145255668538,4.753067553609134,75.0,True,51.86550282173499,43.62342495288103,125.0,True,300.0,497.88467069286685,597.8846706928668,-0.17138790681980254,-0.1713879068197457,0.014412064669773628,0.01259206261721424,0.16140923929711448,29.0,93.0,93.0,1.0,99.0,99.0
reliance_rs50_120s2p,reliance_rs50,Reliance,INR21700-RS50,120,2,240,20.1,242.98515114,4.32,4.2342,11.71875,121,1.0,80.0,37.01859698430389,32.6199333456733,3471.8573629535495,bus_current+motor_voltage,False,1407.351453263038,1452.6190302139307,197.17499733711588,72.16376661531072,0.08870066221979955,1.2042677082994602,100.0,4.514099154840503,3.895386086538174,85.40899091116832,True,4.762163505753348,4.744119835229402,75.0,True,52.194382111142716,43.88218174257297,125.0,True,285.4089909111683,482.5839882482842,582.5839882482842,4.209463878342188,3.658488571899816,100.0,True,4.762163505753348,4.744119835229402,75.0,True,51.75035805607119,43.526578132347616,125.0,True,300.0,497.1749973371159,597.1749973371159,-14.591009088831697,-14.591009088831697,0.00411141088422351,0.0036103127020243875,0.04626447363331465,115.0,105.0,105.0,1.0,100.0,100.0
ampace_jp30_135s3p,ampace_jp30,Ampace,JP30P1 (JP30),135,3,405,25.3125,248.19765114,4.4712,4.2871275,12.0,121,1.0,80.0,55.595245145216616,49.33499245344455,3471.8573629535495,bus_current+motor_voltage,False,1407.688814851239,1452.9672430657724,197.00059207615448,72.18106526722845,0.09046910298816452,1.1804443699885006,100.0,4.320476244970794,3.7283015889961284,97.59464060690284,True,4.7732958297446,4.755209979235439,75.0,True,51.98100320934883,43.702784432559575,125.0,True,297.59464060690283,494.5952326830573,594.5952326830572,4.222246301271655,3.6695979078058087,100.0,True,4.7732958297446,4.755209979235439,75.0,True,51.893085113757245,43.64662407330982,125.0,True,300.0,497.0005920761545,597.0005920761545,-2.4053593930971715,-2.4053593930972283,0.016893833813690584,0.0147426366932768,0.18899153131936686,57.0,96.0,96.0,1.0,101.0,101.0
ampace_jp50_120s2p,ampace_jp50,Ampace,JP50P1 (JP50),120,2,240,21.6,244.48515114,4.296,4.2342,11.6875,121,1.0,80.0,37.01859698430389,32.6199333456733,3471.8573629535495,bus_current+motor_voltage,False,1410.303163543399,1455.6656825018076,195.65188527877703,72.31511937889661,0.08858895698246332,1.2032625517891087,100.0,4.519143568927602,3.8997391013425897,85.1054773088141,True,4.765382739297461,4.747326871210508,75.0,True,52.238848477840236,43.91956663163435,125.0,True,285.1054773088141,480.75736258759116,580.7573625875912,4.213143999303704,3.6616870030706328,100.0,True,4.765382739297461,4.747326871210508,75.0,True,51.79161996002769,43.56128300307539,125.0,True,300.0,495.65188527877706,595.6518852787771,-14.894522691185898,-14.894522691185898,0.007791531845739996,0.006829546246137852,0.08752637758981052,117.0,107.0,107.0,1.0,102.0,102.0
molicel_p30b_135s3p,molicel_p30b,Molicel,INR-18650-P30B,135,3,405,23.79375,246.67890114,4.374,4.2871275,11.78125,121,1.0,80.0,44.52367412203672,39.34327806118388,3471.8573629535495,bus_current+motor_voltage,False,1410.7707415762748,1456.1483002211346,195.41119511088655,72.33909504749074,0.08923946676608968,1.1940954914699644,100.0,4.415204304996185,3.8100459978738055,91.49939963745337,True,4.770067870656686,4.751994250771311,75.0,True,52.07982031888068,43.7858644535189,125.0,True,291.4993996374534,486.9105947483399,586.9105947483399,4.218523555087452,3.666362430613318,100.0,True,4.770067870656686,4.751994250771311,75.0,True,51.85168651419667,43.61180422962119,125.0,True,300.0,495.4111951108865,595.4111951108865,-8.500600362546606,-8.500600362546606,0.013171087629487488,0.011514677605362955,0.14759293175879407,95.0,103.0,103.0,1.0,103.0,103.0
tenpower_50xg_120s2p,tenpower_50xg,Tenpower,INR21700-50XG,120,2,240,22.5,245.38515114,4.32,4.2342,11.6875,121,1.0,80.0,37.01859698430389,32.6199333456733,3471.8573629535495,bus_current+motor_voltage,False,1411.223997940704,1456.6161356143543,195.17802939758818,72.36233635400572,0.08864416952552388,1.20172844367868,100.0,4.522170012687759,3.9023507335887198,84.92370645550263,True,4.767308109777137,4.749244946528955,75.0,True,52.26545682670802,43.94193747603671,124.95709581685193,True,284.8808022723546,480.0588316699427,580.0588316699427,4.215351276535004,3.663605370530031,100.0,True,4.767308109777137,4.749244946528955,75.0,True,51.81630187327428,43.582042651235106,125.0,True,300.0,495.17802939758815,595.1780293975881,-15.119197727645428,-15.119197727645428,0.009998809077039539,0.008754916725813189,0.11220829083639927,118.0,108.0,108.0,1.0,104.0,104.0
molicel_p50b_120s2p,molicel_p50b,Molicel,INR-21700-P50B,120,2,240,21.3,244.18515114,4.32,4.2342,11.4375,121,1.0,80.0,48.867837505300294,43.307774499023076,3471.8573629535495,bus_current+motor_voltage,False,1415.263037295195,1460.7850910067782,193.10684797529674,72.56944332266785,0.08725918538176147,1.2173182997649752,100.0,4.361449745007939,3.7636591645580917,94.92572259843948,True,4.76473992700326,4.746686494509548,75.0,True,51.93846934719262,43.667024287619505,125.0,True,294.9257225984395,488.0325705737363,588.0325705737363,4.21240807471923,3.661047403406663,100.0,True,4.76473992700326,4.746686494509548,75.0,True,51.783380205509424,43.554352648729974,125.0,True,300.0,493.1068479752968,593.1068479752968,-5.074277401560494,-5.074277401560494,0.0070556072612655285,0.006186733951937029,0.0792866230715461,82.0,102.0,102.0,1.0,105.0,105.0
tenpower_30xg_130s3p,tenpower_30xg,Tenpower,INR18650-30XG,130,3,390,23.4,246.28515114,4.212,4.128345,11.3125,121,1.0,80.0,58.81402764622042,52.25882881716458,3471.8573629535495,bus_current+motor_voltage,False,1420.445798274466,1466.1345559254974,190.46643095147135,72.83519609740219,0.08676102998570841,1.2198406556323291,100.0,4.295884615408494,3.7070805461354364,99.22092966908599,True,4.769228928364864,4.751158487202413,75.0,True,51.906286615176796,43.639966806753385,125.0,True,299.220929669086,489.68736062055734,589.6873606205573,4.217558221178192,3.6655234489336634,100.0,True,4.769228928364864,4.751158487202413,75.0,True,51.840928837218286,43.60275608222451,125.0,True,300.0,490.46643095147135,590.4664309514714,-0.7790703309140099,-0.7790703309140099,0.012205753720227364,0.010675735313540713,0.13683525478040792,37.0,101.0,101.0,1.0,106.0,106.0
ampace_jp30_130s3p,ampace_jp30,Ampace,JP30P1 (JP30),130,3,390,24.375,247.26015114,4.3056,4.128345,11.3125,121,1.0,80.0,53.53616159824291,47.4915171672099,3471.8573629535495,bus_current+motor_voltage,False,1421.3837622130245,1467.1026895524215,189.99063219800993,72.88329141190145,0.08682114464820188,1.2181916328419844,100.0,4.331970057269602,3.738220032294399,96.84086566592578,True,4.771304748757689,4.753226442384564,75.0,True,51.97248972265471,43.69562675858657,125.0,True,296.8408656659258,486.83149786393574,586.8314978639357,4.219948395993219,3.667600774573779,100.0,True,4.771304748757689,4.753226442384564,75.0,True,51.86754829753356,43.625145376961335,125.0,True,300.0,489.99063219800996,589.99063219801,-3.159134334074224,-3.159134334074224,0.01459592853525482,0.012751555706365991,0.163454715095682,64.0,104.0,104.0,1.0,107.0,107.0
reliance_rs50_115s2p,reliance_rs50,Reliance,INR21700-RS50,115,2,230,19.2625,242.14765114,4.14,4.057775,10.9375,121,1.0,80.0,35.47615661478713,31.243417908207288,3471.8573629535495,bus_current+motor_voltage,False,1424.613977894553,1470.4368053909382,188.35684253213353,73.04892490026607,0.08455216214560148,1.2480458782586323,100.0,4.54047787683584,3.9181492787314847,83.8292867756475,True,4.760360417836014,4.742323579148956,75.0,True,52.23714490635461,43.91813436190493,125.0,True,283.8292867756475,472.186129307781,572.186129307781,4.207408359070969,3.656702098852319,100.0,True,4.760360417836014,4.742323579148956,75.0,True,51.72725069094612,43.50714281689609,125.0,True,300.0,488.35684253213356,588.3568425321336,-16.170713224352482,-16.17071322435254,0.002055891613005123,0.001807224784690753,0.023157108508243596,120.0,112.0,112.0,1.0,108.0,108.0
