candidate_id,previous_raw_endurance_time_s,previous_endurance_points,previous_efficiency_points,previous_pack_aware_performance_points_excluding_efficiency,previous_pack_aware_full_dynamic_points,previous_pack_aware_full_dynamic_points_rank,refreshed_raw_endurance_time_s,refreshed_endurance_points,refreshed_efficiency_points,refreshed_pack_aware_performance_points_excluding_efficiency,refreshed_pack_aware_full_dynamic_points,refreshed_pack_aware_full_dynamic_points_rank,refreshed_endurance_terminal_power_limit_kw,refreshed_terminal_energy_kwh,refreshed_terminal_discharge_energy_kwh,refreshed_terminal_regenerated_energy_kwh,refreshed_pack_resistive_heat_kwh,refreshed_regen_pack_resistive_heat_kwh,refreshed_regen_active_rms_terminal_power_kw,refreshed_regen_whole_event_rms_terminal_power_kw,refreshed_regen_active_rms_error_kw,refreshed_peak_pack_charge_current_a,refreshed_maximum_terminal_voltage_v,refreshed_adiabatic_cell_temperature_rise_c,raw_endurance_time_s_change,endurance_points_change,efficiency_points_change,pack_aware_performance_points_excluding_efficiency_change,pack_aware_full_dynamic_points_change,pack_aware_full_dynamic_points_rank_change
tenpower_30xg_125s3p,1436.1914904973598,182.56150298009933,100.0,481.0820916635638,581.0820916635638,106.0,1381.9714991166722,193.52587917773567,100.0,492.0464678612001,592.0464678612001,105.0,13.171875,3.3583532994290257,3.8047594315000457,0.44640613207102,0.1099171954917336,0.0079307099599327,8.462330328793184,3.278581231949886,-0.1119368136167775,22.85705963469874,524.9999836147118,21.98343909834672,-54.21999138068759,10.96437619763634,0.0,10.964376197636284,10.964376197636284,-1.0
ampace_jp30_125s3p,1437.0348228863131,182.1430060146809,100.0,478.1317281992725,578.1317281992725,111.0,1382.869160322501,193.05585653751035,100.0,489.0445787221019,589.044578722102,109.0,13.171875,3.360577182354445,3.807374518918986,0.4467973365645417,0.1100244177907314,0.0079389384456455,8.463534739870925,3.2789077955628385,-0.1107324025390372,22.861526032246328,524.9999835322294,21.12468821582043,-54.16566256381202,10.912850522829444,0.0,10.912850522829388,10.912850522829444,-2.0
molicel_p30b_125s3p,1440.2850493645042,180.53469123226589,100.0,469.7041900954756,569.7041900954756,116.0,1390.6186079996046,189.02341461251945,100.0,478.19291347572914,578.1929134757291,117.0,12.65625,3.2957129530280898,3.71993607890273,0.4242231258746403,0.1771815572644698,0.0122215247491836,8.414107748267357,3.1803343110674915,-0.1601593941426049,22.51315530698412,524.9999754851435,36.19027552635979,-49.66644136489958,8.48872338025356,0.0,8.488723380253532,8.488723380253532,1.0
ampace_jp50_110s2p,1445.739557825234,177.85187900204588,100.0,459.1364064096874,559.1364064096874,120.0,1393.4836219549816,187.5439542449588,100.0,468.8284816526004,568.8284816526004,122.0,12.375,3.2399885794466847,3.666153017771654,0.4261644383249686,0.1381753703637357,0.0101839450676793,8.44719362239228,3.1880238363290787,-0.1270735200176815,25.721922360719336,461.9999838330476,31.40349326448541,-52.255935870252415,9.69207524291292,0.0,9.69207524291295,9.692075242913006,2.0
tenpower_50xg_110s2p,1446.5591879982192,177.45049058120014,100.0,458.3820574248767,558.3820574248766,122.0,1394.2592570625302,187.14447101564306,100.0,468.0760378593196,568.0760378593196,123.0,12.375,3.242061701972908,3.668351907396961,0.4262902054240537,0.1382786549633074,0.0101868183822322,8.445526190927643,3.187297575474222,-0.1287409514823192,25.72664637070422,461.9999839384817,30.169888355630707,-52.29993093568896,9.69398043444292,0.0,9.693980434442949,9.693980434443006,1.0
molicel_p50b_110s2p,1451.9247793360594,174.83405262080743,100.0,467.4001619017635,567.4001619017636,118.0,1400.9772249171165,183.70295489247653,100.0,476.26906417343264,576.2690641734326,118.0,11.96875,3.1708720691680017,3.586089336372054,0.4152172672040529,0.2122912537736181,0.0149868184645755,8.289441937075226,3.120952261724404,-0.2848252053347355,25.28657922959638,461.9999766303104,48.92756168918217,-50.9475544189429,8.8689022716691,0.0,8.868902271669128,8.868902271669072,0.0
tenpower_30xg_120s3p,1454.4538017824134,173.60751235509613,100.0,471.3244282052261,571.3244282052261,113.0,1398.9062510286935,184.7603600785882,100.0,482.4772759287182,582.4772759287182,112.0,12.1875,3.208899840820461,3.63695001246328,0.4280501716428181,0.101722715790935,0.007897498307068,8.464567968112522,3.190637058861804,-0.1096991742974395,23.745230527633343,503.99998434422935,21.192232456444792,-55.54755075371986,11.152847723492073,0.0,11.152847723492073,11.152847723492073,-1.0
reliance_rs50_110s2p,1454.6818347347305,173.49712919126316,100.0,455.37140027654175,555.3714002765417,124.0,1402.5616261404352,182.89609404826987,100.0,464.77036513354847,564.7703651335485,124.0,11.625,3.2472312337900937,3.672305906523066,0.4250746727329723,0.1308801725421567,0.0095848553250242,8.040459512894822,3.079467120911102,-0.5338076295151399,25.722925424736506,461.999982287714,31.965306726713983,-52.12020859429526,9.398964857006717,0.0,9.398964857006717,9.398964857006717,0.0
ampace_jp30_120s3p,1455.1581376686568,173.2666783895923,100.0,468.2945061620697,568.2945061620696,117.0,1399.8132370074936,184.29688288838847,100.0,479.3247106608659,579.3247106608659,116.0,12.1875,3.211321026527313,3.639504640957575,0.4281836144302625,0.1017999689869274,0.0079003828938856,8.462943726186024,3.189844590420405,-0.1113234162239376,23.75038060537437,503.9999842945134,20.35999379738549,-55.34490066116314,11.030204498796166,0.0,11.030204498796195,11.030204498796252,-1.0
molicel_p30b_120s3p,1459.4189636379615,171.2118441528958,100.0,459.0436274268236,559.0436274268236,121.0,1406.2707537079614,181.01432044623414,100.0,468.846103720162,568.846103720162,121.0,11.8125,3.142580422173307,3.559033332723127,0.4164529105498207,0.1653179939244069,0.0123613614817186,8.304425002965473,3.1226990913388697,-0.2698421394444885,23.362884767792,503.99997652666,35.17404126051211,-53.14820993000012,9.802476293338344,0.0,9.802476293338373,9.802476293338373,0.0
tenpower_30xg_115s3p,1473.450944759641,164.52876662015464,100.0,461.3265788312501,561.3265788312501,119.0,1414.6549795438043,176.7970642073272,100.0,473.5948764184227,573.5948764184227,119.0,11.4375,3.060772066660143,3.4768273258393063,0.4160552591791633,0.09546591217632,0.0079461734892756,8.439740692964033,3.119785015506989,-0.1345264494459286,24.71262116675484,482.9999844832208,20.75345916876523,-58.79596521583676,12.268297587172555,0.0,12.268297587172583,12.268297587172583,0.0
ampace_jp30_115s3p,1474.2792304033685,164.1382514766425,100.0,458.0845766061274,558.0845766061275,123.0,1416.1829537377291,176.03387429168097,100.0,469.98019942116593,569.9801994211659,120.0,11.40625,3.0567498815211627,3.4724513303470603,0.4157014488258971,0.0950493944816691,0.007934382110925,8.432703440490165,3.1163694845872345,-0.1415637019197966,24.70234998233805,482.999984424733,19.83639537008748,-58.09627666563938,11.895622815038479,0.0,11.895622815038507,11.89562281503845,-3.0
molicel_p30b_115s3p,1478.709784142588,162.05678946336195,100.0,448.4207555578541,548.4207555578541,126.0,1422.7591190054484,172.76793221826298,100.0,459.1318983127552,559.1318983127552,127.0,11.0625,2.996085297797284,3.396404448964449,0.4003191511671662,0.1541255423903844,0.0122743464376372,8.281332376119757,3.0340463016813017,-0.2929347662902053,24.29437953503568,482.9999767054569,34.21843679342485,-55.950665137139595,10.711142754901033,0.0,10.711142754901118,10.711142754901061,1.0
tenpower_30xg_110s3p,1495.8300220504302,154.1296266508531,100.0,449.879133081204,549.879133081204,125.0,1434.137363952086,167.18786219026995,100.0,462.9373686206209,562.9373686206209,125.0,10.53125,2.905794377912609,3.295392688676927,0.3895983107643183,0.0872462264204263,0.0077130104551086,8.343081593869446,2.9913370876447583,-0.2311855485405161,25.74882050450266,461.9999796972407,19.828687822824165,-61.69265809834428,13.058235539416842,0.0,13.058235539416899,13.058235539416842,0.0
ampace_jp30_110s3p,1496.6410899303205,153.75857833281552,100.0,446.48909330238143,546.4890933023814,127.0,1435.6404540562785,166.45733720156832,100.0,459.1878521711342,559.1878521711342,126.0,10.5,2.901739659445133,3.290748091867979,0.3890084324228468,0.0868527636599848,0.0076971162962791,8.333773473425829,2.987258642965958,-0.2404936689841328,25.74001360410153,461.9999794754847,18.949693889451247,-61.00063587404202,12.698758868752805,0.0,12.698758868752748,12.698758868752748,-1.0
molicel_p30b_110s3p,1499.8663608735603,152.2870482354321,100.0,437.0401408199098,537.0401408199098,128.0,1442.6038670487644,163.0928733011043,100.0,447.845965885582,547.845965885582,128.0,10.15625,2.8524800376320125,3.225710295560118,0.3732302579281052,0.1407271217670711,0.0118162917376035,8.14891634003683,2.8972408665221376,-0.4253508023731314,25.313851944666048,461.9999696305414,32.66393541982308,-57.26249382479591,10.805825065672195,0.0,10.805825065672195,10.805825065672252,0.0
