candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,total_cells,pack_mass_kg,vehicle_mass_kg,nominal_pack_energy_kwh,model_usable_energy_kwh,endurance_terminal_power_limit_kw,pack_aware_curve_points,pack_aware_full_soc,pack_aware_terminal_power_limit_kw,pack_aware_maximum_achievable_terminal_power_kw,pack_aware_maximum_achievable_wheel_power_kw,pack_aware_maximum_tractive_force_n,pack_aware_active_limiter_at_peak_terminal_power,pack_aware_reaches_79p9kw_terminal,raw_endurance_time_s,projected_endurance_time_s,endurance_points,projected_average_lap_s,projected_terminal_energy_kwh_per_lap,efficiency_factor,efficiency_points,pack_aware_acceleration_raw_time_s,pack_aware_acceleration_projected_time_s,pack_aware_acceleration_points,pack_aware_acceleration_converged,pack_aware_skidpad_raw_time_s,pack_aware_skidpad_projected_time_s,pack_aware_skidpad_points,pack_aware_skidpad_converged,pack_aware_autocross_raw_time_s,pack_aware_autocross_projected_time_s,pack_aware_autocross_points,pack_aware_autocross_converged,pack_aware_nonenergy_points,pack_aware_performance_points_excluding_efficiency,pack_aware_full_dynamic_points,mass_isolated_acceleration_raw_time_s,mass_isolated_acceleration_projected_time_s,mass_isolated_acceleration_points,mass_isolated_acceleration_converged,mass_isolated_skidpad_raw_time_s,mass_isolated_skidpad_projected_time_s,mass_isolated_skidpad_points,mass_isolated_skidpad_converged,mass_isolated_autocross_raw_time_s,mass_isolated_autocross_projected_time_s,mass_isolated_autocross_points,mass_isolated_autocross_converged,mass_isolated_sprint_nonenergy_points,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency,mass_isolated_sprint_hybrid_full_dynamic_points,pack_aware_minus_mass_isolated_nonenergy_points,pack_aware_minus_mass_isolated_full_dynamic_points,mass_isolated_acceleration_raw_time_s_delta_vs_lightest_s,mass_isolated_skidpad_raw_time_s_delta_vs_lightest_s,mass_isolated_autocross_raw_time_s_delta_vs_lightest_s,pack_aware_nonenergy_points_rank,pack_aware_performance_points_excluding_efficiency_rank,pack_aware_full_dynamic_points_rank,mass_isolated_sprint_nonenergy_points_rank,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency_rank,mass_isolated_sprint_hybrid_full_dynamic_points_rank,terminal_energy_kwh,terminal_discharge_energy_kwh,terminal_regenerated_energy_kwh,pack_resistive_heat_kwh,regen_pack_resistive_heat_kwh,regen_active_rms_terminal_power_kw,regen_whole_event_rms_terminal_power_kw,regen_active_rms_error_kw,peak_pack_charge_current_a,maximum_terminal_voltage_v,adiabatic_cell_temperature_rise_c
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,240,22.8,245.68515114,5.184,5.08104,19.3359375,121,1.0,80.0,36.1932463928674,31.87617373504757,3471.857362953549,bus_current+motor_voltage,False,1305.3597152790214,1379.0056478754204,236.02234180741434,68.50677270820381,0.10655186349214742,1.056025823531576,100.0,4.538728515467559,3.916639688954968,83.93347974717877,True,4.767948885394424,4.7498832942699,75.0,True,52.31009193549089,43.97946423421422,124.63132201858772,True,283.5648017657665,519.5871435731808,619.5871435731808,4.21608698386188,3.664244781373176,100.0,True,4.767948885394424,4.7498832942699,75.0,True,51.82451688873989,43.58895219787313,125.0,True,300.0,536.0223418074144,636.0223418074144,-16.435198234233496,-16.435198234233553,0.0107345164039154,0.0093956923431006,0.1204233063020154,121.0,81.0,81.0,1.0,70.0,70.0,4.249732270303843,4.784549665902807,0.5348173955989631,0.3314299072309383,0.0147483729944675,8.551503200943468,3.695747797563566,-0.0227639414664935,23.712613194216075,503.9999787024883,65.41379747979045
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,480,28.2,251.08515114,5.184,5.08104,19.6171875,121,1.0,80.0,52.76879985252664,46.83037981801933,3471.857362953549,bus_current+motor_voltage,False,1307.6695000800091,1381.4457463775088,234.668307033342,68.62799285964098,0.10781297406457113,1.0418297933404912,100.0,4.348298318809328,3.752310303827536,95.77689456268446,True,4.779398881463689,4.761289906705586,75.0,True,52.08542662555422,43.79057792953686,125.0,True,295.77689456268445,530.4452015960264,630.4452015960264,4.229321124218751,3.675746709564944,100.0,True,4.779398881463689,4.761289906705586,75.0,True,51.971381365605225,43.71247807029741,125.0,True,300.0,534.668307033342,634.668307033342,-4.223105437315553,-4.223105437315553,0.0239686567607861,0.0208456884123657,0.2672877831673474,76.0,71.0,71.0,1.0,71.0,71.0,4.3000306144191045,4.84658330531848,0.5465526908993752,0.2767032971163297,0.0126791880848814,8.62456085381212,3.741803367152481,0.0502937114021584,23.859038451486853,503.99998136808347,44.15478145473347
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,280,23.450000000000003,246.33515114,5.04,4.9399,19.125,121,1.0,80.0,43.18836112660906,38.12504041954178,3471.857362953549,bus_current+motor_voltage,False,1308.0647159613304,1381.8632595932859,234.4371039288085,68.64873424167955,0.10595171316179747,1.0598113817764678,100.0,4.4308724985628185,3.82356667190579,90.5163543328682,True,4.769335508264447,4.751264663274494,75.0,True,52.09859561749669,43.801649697692966,125.0,True,290.5163543328682,524.9534582616767,624.9534582616767,4.217680811146199,3.6656299931421295,100.0,True,4.769335508264447,4.751264663274494,75.0,True,51.842295419469735,43.60390549744358,125.0,True,300.0,534.4371039288085,634.4371039288085,-9.483645667131782,-9.483645667131782,0.0123283436882344,0.0107823152131238,0.1382018370318576,96.0,74.0,74.0,1.0,72.0,72.0,4.225795774569916,4.7614793817405445,0.5356836071706277,0.2144185160306396,0.0103128966143039,8.581893696724068,3.701039572959032,0.0076265543141058,20.552188530297343,587.9999781361967,41.1464103257091
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,280,25.2,248.08515114,5.012,4.9399,19.0546875,121,1.0,80.0,43.18836112660906,38.12504041954178,3471.857362953549,bus_current+motor_voltage,False,1310.2333090686686,1384.154200632725,233.17094942255392,68.76254449134643,0.10587277686922954,1.0588461299772933,100.0,4.436313024369413,3.828261506423932,90.17663199670352,True,4.773057151426101,4.754972205260718,75.0,True,52.1483920696635,43.8435158310915,125.0,True,290.1766319967035,523.3475814192575,623.3475814192575,4.2219705882698175,3.669358282785735,100.0,True,4.773057151426101,4.754972205260718,75.0,True,51.89002377416945,43.644049218917246,125.0,True,300.0,533.1709494225539,633.1709494225539,-9.82336800329648,-9.823368003296423,0.0166181208118532,0.0145039583747772,0.1859301917315718,98.0,76.0,76.0,1.0,73.0,73.0,4.222647466329875,4.757127991631677,0.5344805253018017,0.2134727843510385,0.0102862007717496,8.56729914363981,3.693774746565407,-0.0069679987701523,20.546162441371845,587.9999780479454,38.12014006268546
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,280,26.25,249.13515114,5.04,4.9399,19.0546875,121,1.0,80.0,43.18836112660906,38.12504041954178,3471.857362953549,bus_current+motor_voltage,False,1311.15112549299,1385.123798528261,232.63633467347606,68.81071254834474,0.10596887789806468,1.057145355169637,100.0,4.439576375431791,3.831077574899133,89.97325831763852,True,4.775282174005206,4.757188797307299,75.0,True,52.178196703937374,43.86857393744464,125.0,True,289.9732583176385,522.6095929911146,622.6095929911146,4.224543682909956,3.671594585936784,100.0,True,4.775282174005206,4.757188797307299,75.0,True,51.91856408229543,43.668054114694414,125.0,True,300.0,532.6363346734761,632.6363346734761,-10.02674168236149,-10.02674168236149,0.0191912154519915,0.0167289809538822,0.2144704998575548,99.0,79.0,79.0,1.0,74.0,74.0,4.226480375770077,4.7611998652653655,0.5347194894952888,0.2137370267839069,0.0102921403408064,8.565675599681228,3.69298524276486,-0.0085915427287339,20.552173216161503,587.9999784504354,36.640633162955474
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,460,27.6,250.48515114,4.968,4.86933,18.984375,121,1.0,80.0,69.37039194544059,61.80802260200422,3471.857362953549,bus_current+motor_voltage,False,1312.703331886886,1386.7635774786886,231.73389822572204,68.89217411742656,0.10569935872160433,1.058587724736049,100.0,4.263585319395072,3.679208267751665,100.0,True,4.778134319933969,4.760030136555156,75.0,True,51.98069282775252,43.70252348068952,125.0,True,300.0,531.733898225722,631.733898225722,4.227851221668548,3.67446920206348,100.0,True,4.778134319933969,4.760030136555156,75.0,True,51.95515538820591,43.69883060389186,125.0,True,300.0,531.733898225722,631.733898225722,0.0,0.0,0.0224987542105834,0.0195811268826453,0.2510618057680318,1.0,69.0,69.0,1.0,75.0,75.0,4.215730828046271,4.7530131181238815,0.5372822900776114,0.1585629024115563,0.0079535445573445,8.580911346252542,3.704309669967199,0.0066442038425797,25.17688158168714,482.9999879759283,25.852647132318964
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,280,24.85,247.73515114,5.04,4.9399,18.2109375,121,1.0,80.0,57.01247847701365,50.598527745059535,3471.857362953549,bus_current+motor_voltage,False,1317.859145975112,1392.210272871414,228.75161994726173,69.16275714502702,0.10306540157051657,1.0813938590558123,100.0,4.310379474798774,3.719588705938413,98.2601129417822,True,4.772314159220919,4.754232028226946,75.0,True,51.95794469881383,43.68339809807141,125.0,True,298.2601129417822,527.011732889044,627.011732889044,4.221112751188299,3.668612727710317,100.0,True,4.772314159220919,4.754232028226946,75.0,True,51.8804942383736,43.63603404569017,125.0,True,300.0,528.7516199472617,628.7516199472617,-1.7398870582177892,-1.7398870582177324,0.0157602837303345,0.0137609661695954,0.1764006559357227,47.0,73.0,73.0,1.0,78.0,78.0,4.110677642332629,4.629205162480775,0.5185275201481467,0.3254140403210846,0.0152788998801015,8.540126947381339,3.62486425458399,-0.0341401950286233,20.24658094502441,587.9999692573632,58.92809583279199
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,230,21.85,244.73515114,4.968,4.86933,17.953125,121,1.0,80.0,34.68519480041022,30.530464366261548,3471.857362953549,bus_current+motor_voltage,False,1317.4610903773064,1391.7897597277054,228.9810358092334,69.14186673141542,0.10177229082633801,1.0954648466377306,100.0,4.5656911485349045,3.939906759992685,82.33643815011666,True,4.765918024549452,4.74786012828545,75.0,True,52.35463818270997,44.01691628244913,124.30675060653148,True,281.64318875664816,510.62422456588155,610.6242245658816,4.213757209193512,3.662219950124908,100.0,True,4.765918024549452,4.74786012828545,75.0,True,51.79848167943384,43.56705430934405,125.0,True,300.0,528.9810358092334,628.9810358092334,-18.35681124335184,-18.356811243351785,0.0084047417355472,0.007364831498128,0.0943880969959636,125.0,89.0,89.0,1.0,77.0,77.0,4.0591029980372975,4.5757502373016505,0.5166472392643529,0.3071227739487975,0.0148108345102582,8.524933452853281,3.615965283219977,-0.0493336895566809,24.66332379711425,482.9999798713725,63.2518298750384
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,460,28.75,251.63515114,5.0784,4.86933,18.9140625,121,1.0,80.0,63.145217396867935,56.22507970058907,3471.857362953549,bus_current+motor_voltage,False,1314.3457534648496,1388.4986613836797,230.7813325524628,68.97837028267942,0.10558398099359148,1.0584202358938362,100.0,4.28907789753013,3.7012067730505143,99.67436553727605,True,4.780556429552792,4.762443068885572,75.0,True,52.03148209961229,43.74522432258429,125.0,True,299.67436553727606,530.4556980897389,630.4556980897389,4.23066833356112,3.6769175831311407,100.0,True,4.780556429552792,4.762443068885572,75.0,True,51.98623553654855,43.72497172747086,125.0,True,300.0,530.7813325524628,630.7813325524628,-0.32563446272394,-0.3256344627238832,0.0253158661031553,0.0220032365014688,0.2821419541106706,34.0,70.0,70.0,1.0,76.0,76.0,4.211129083525429,4.747138295652763,0.5360092121273348,0.1577816112382843,0.0079367944179325,8.57233648231403,3.698887523950428,-0.0019306600959314,25.16710333952259,482.999988068161,24.69625219381842
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,460,27.025,249.91015114,4.968,4.86933,18.2109375,121,1.0,80.0,50.57009997159064,44.86023808588162,3471.857362953549,bus_current+motor_voltage,False,1319.5084280495334,1393.9526043291305,227.80254551399923,69.24931335699037,0.1030581886332408,1.0801177925720924,100.0,4.36272395419137,3.7647587276279793,94.84352733604064,True,4.776920688866225,4.758821103892968,75.0,True,52.077004475181866,43.78349704614761,125.0,True,294.84352733604067,522.6460728500399,622.6460728500399,4.226442610254407,3.673244963321962,100.0,True,4.776920688866225,4.758821103892968,75.0,True,51.93958440990504,43.68573404902599,125.0,True,300.0,527.8025455139992,627.8025455139992,-5.156472663959335,-5.156472663959335,0.0210901427964422,0.0183674958149016,0.2354908274671601,84.0,78.0,78.0,1.0,80.0,80.0,4.110389960340969,4.633647540965407,0.5232575806244372,0.256587623310801,0.0126210536797572,8.584546458211834,3.643866923450588,0.0102793158018723,24.829424163212703,482.9999825499141,42.72504365952283
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,270,22.6125,245.49765114,4.86,4.763475,17.953125,121,1.0,80.0,41.64592319081573,36.74879940428538,3471.857362953549,bus_current+motor_voltage,False,1318.409905010128,1392.7921046921876,228.43442323501665,69.19166160989384,0.10177455836526773,1.0946520885469833,100.0,4.448787135136026,3.839025886171792,89.40084865413756,True,4.767548459780807,4.74948438585489,75.0,True,52.11226852198271,43.81314512795454,125.0,True,289.4008486541376,517.8352718891542,617.8352718891542,4.21562715501422,3.6638451393682048,100.0,True,4.767548459780807,4.74948438585489,75.0,True,51.81938319417643,43.58463431166098,125.0,True,300.0,528.4344232350167,628.4344232350167,-10.599151345862424,-10.599151345862424,0.0102746875562553,0.0089952667294834,0.1152896117385537,100.0,82.0,82.0,1.0,79.0,79.0,4.059193436937641,4.581817419648229,0.5226239827105873,0.2011807441504896,0.0104251806470226,8.594030658255328,3.644878962569083,0.0197635158453657,21.259168731613045,566.9999792942473,40.03596898517207
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,270,24.3,247.18515114,4.833,4.763475,17.90625,121,1.0,80.0,41.64592319081573,36.74879940428538,3471.857362953549,bus_current+motor_voltage,False,1320.3717864395217,1394.8646717707707,227.30667394517425,69.29462339398351,0.10177631517251517,1.0930067267174555,100.0,4.45412875034568,3.8436353670125074,89.06997448050416,True,4.771145255668538,4.753067553609134,75.0,True,52.16076822566532,43.853921026152335,125.0,True,289.06997448050413,516.3766484256784,616.3766484256784,4.219764532127738,3.667440976587601,100.0,True,4.771145255668538,4.753067553609134,75.0,True,51.86550282173499,43.62342495288103,125.0,True,300.0,527.3066739451742,627.3066739451742,-10.93002551949587,-10.93002551949587,0.0144120646697736,0.0125920626172142,0.1614092392971144,103.0,83.0,83.0,1.0,81.0,81.0,4.059263505730503,4.581789647533655,0.5225261418031516,0.2006817758600206,0.0104163107670924,8.585801661817628,3.640665913575972,0.0115345194076663,21.258688442660127,566.9999787404928,37.16329182592976
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,270,25.3125,248.19765114,4.86,4.763475,17.90625,121,1.0,80.0,41.64592319081573,36.74879940428538,3471.857362953549,bus_current+motor_voltage,False,1321.2704407431606,1395.8140264549243,226.7912184160827,69.34178580094462,0.10184261375957226,1.0915522714463788,100.0,4.457332091879752,3.846399651006773,88.87193118316837,True,4.7732958297446,4.755209979235439,75.0,True,52.18978373461909,43.878315679097,125.0,True,288.8719311831684,515.663149599251,615.663149599251,4.222246301271655,3.6695979078058087,100.0,True,4.7732958297446,4.755209979235439,75.0,True,51.893085113757245,43.64662407330982,125.0,True,300.0,526.7912184160828,626.7912184160828,-11.128068816831616,-11.128068816831728,0.0168938338136905,0.0147426366932768,0.1889915313193668,104.0,84.0,84.0,1.0,82.0,82.0,4.061907769619073,4.584618042366535,0.5227102727474618,0.2009137710993658,0.010420377851168,8.583853158780247,3.639742108330254,0.0095860163702852,21.263043210144,566.9999787201392,35.71800375099836
molicel_p50b_135s2p,molicel_p50b,Molicel,INR-21700-P50B,135,2,270,23.9625,246.84765114,4.86,4.763475,17.15625,121,1.0,80.0,54.97631961230931,48.77586735441476,3471.857362953549,bus_current+motor_voltage,False,1327.8789394432097,1402.795364184806,223.02210586928945,69.688607380535,0.09930368017649428,1.1138891331370868,100.0,4.320829996526894,3.728606854530281,97.5713814364946,True,4.770427155441251,4.7523521742384265,75.0,True,51.94859960739701,43.67554125633161,125.0,True,297.5713814364946,520.593487305784,620.593487305784,4.21893722854293,3.666721958489813,100.0,True,4.770427155441251,4.7523521742384265,75.0,True,51.85629382500039,43.6156793810445,125.0,True,300.0,523.0221058692895,623.0221058692895,-2.428618563505381,-2.428618563505438,0.0135847610849655,0.0118739623899273,0.1522002425625075,58.0,80.0,80.0,1.0,85.0,85.0,3.960644519718616,4.463153395913642,0.5025088761950247,0.3073467941824583,0.0152022716294519,8.459515203197386,3.5414085327781226,-0.1147519392125762,20.95168195411074,566.9999703914827,57.71770782769172
tenpower_30xg_110s4p,tenpower_30xg,Tenpower,INR18650-30XG,110,4,440,26.4,249.28515114,4.752,4.65762,17.53125,121,1.0,80.0,66.3542868501042,59.08226917867224,3471.857362953549,bus_current+motor_voltage,False,1325.8421858827396,1400.6437008307562,224.17974891409577,69.5817162212656,0.10045103164738217,1.1028579011529558,100.0,4.270680454346231,3.685330926785687,100.0,True,4.775599553906865,4.75750497466764,75.0,True,51.956461255964,43.68215090045918,125.0,True,300.0,524.1797489140957,624.1797489140957,4.224911249024327,3.6719140414464895,100.0,True,4.775599553906865,4.75750497466764,75.0,True,51.9226355746674,43.671478595944414,125.0,True,300.0,524.1797489140957,624.1797489140957,0.0,0.0,0.0195587815663627,0.0170463608555415,0.2185419922295253,1.0,75.0,75.0,1.0,83.0,83.0,4.0064056768810365,4.528889273326511,0.5224835964454749,0.1463295901120413,0.0080546246138941,8.56901658037753,3.634334651251157,-0.0052505620324314,26.23354757429924,461.9999887255741,24.94254376909796
ampace_jp30_110s4p,ampace_jp30,Ampace,JP30P1 (JP30),110,4,440,27.5,250.38515114,4.857600000000001,4.65762,17.53125,121,1.0,80.0,60.39977305350645,53.75961951419772,3471.857362953549,bus_current+motor_voltage,False,1326.8150111423977,1401.6714110563455,223.62637443281687,69.63277120493649,0.10055885419838556,1.100867628078218,100.0,4.298705724781701,3.709514987609592,99.03341974297868,True,4.77792337779854,4.759819993672082,75.0,True,52.01015958491428,43.72729751844674,125.0,True,299.03341974297865,522.6597941757955,622.6597941757955,4.227606258500567,3.674256302041886,100.0,True,4.77792337779854,4.759819993672082,75.0,True,51.95244885848109,43.696554175632045,125.0,True,300.0,523.6263744328169,623.6263744328169,-0.9665802570213486,-0.9665802570214055,0.0222537910426021,0.0193701847472169,0.2483552760432132,39.0,77.0,77.0,1.0,84.0,84.0,4.010706089463678,4.533353650796614,0.5226475613329354,0.1465434414938132,0.0080577303100307,8.566255270353068,3.63306198330764,-0.008011872056894,26.242538687413056,461.99998856347264,23.9798358808058
tenpower_60xg_110s2p,tenpower_60xg,Tenpower,INR21700-60XG,110,2,220,20.9,243.78515114,4.752,4.65762,16.59375,121,1.0,80.0,33.17714312609969,29.185045664551676,3471.857362953549,bus_current+motor_voltage,False,1331.3927847202908,1406.5074539836087,221.03324477818197,69.87301800460375,0.09724411440807824,1.1344784980239888,100.0,4.595460076041688,3.965595488140524,80.5949427816342,True,4.763882042604086,4.7458318606042775,75.0,True,52.41113075850997,44.064412150358486,123.89592976044833,True,279.4908725420825,500.5241173202645,600.5241173202645,4.211426708653214,3.6601944880138406,100.0,True,4.763882042604086,4.7458318606042775,75.0,True,51.77238404814763,43.54510391846911,125.0,True,300.0,521.0332447781819,621.0332447781819,-20.509127457917486,-20.50912745791743,0.0060742411952494,0.0053288495527628,0.0682904657097509,128.0,97.0,97.0,1.0,87.0,87.0,3.878500455579412,4.367812959930898,0.4893125043514856,0.2837390192484248,0.0145128105872042,8.41817056728612,3.4876148995359086,-0.1560965751238416,25.71300358626916,461.9999811562367,61.09213333100056
reliance_rs50_130s2p,reliance_rs50,Reliance,INR21700-RS50,130,2,260,21.775,244.66015114,4.68,4.58705,16.78125,121,1.0,80.0,40.10348113465109,35.37252967042564,3471.857362953549,bus_current+motor_voltage,False,1330.2851032968322,1405.3372792638613,221.65906622814475,69.81488561502424,0.09781091866426146,1.1288434774030554,100.0,4.468493842834386,3.856031546071254,88.18408578741112,True,4.765757476271325,4.747700188319119,75.0,True,52.13249467350723,43.830150169900655,125.0,True,288.1840857874111,509.84315201555586,609.8431520155559,4.213573251963355,3.662060070994525,100.0,True,4.765757476271325,4.747700188319119,75.0,True,51.796423619310254,43.56532330074555,125.0,True,300.0,521.6590662281448,621.6590662281448,-11.815914212588892,-11.815914212588837,0.0082207845053909,0.0072042832200018,0.0923300368723758,105.0,90.0,90.0,1.0,86.0,86.0,3.9011069709373047,4.399638641173454,0.4985316702361499,0.1881085922806171,0.0102619664620773,8.525011366799472,3.5366080678759806,-0.0492557756104901,22.031653673390068,545.9999806085641,38.87433594777392
molicel_p30b_110s4p,molicel_p30b,Molicel,INR-18650-P30B,110,4,440,25.85,248.73515114,4.752,4.65762,16.875,121,1.0,80.0,48.37139864244466,42.88984600874722,3471.857362953549,bus_current+motor_voltage,False,1332.658927957726,1407.8450306339414,220.31916928826425,69.93946665164542,0.09839113368286322,1.1201877418630983,100.0,4.379291379493482,3.779055382574605,93.77916840911492,True,4.774435242252965,4.756345074549766,75.0,True,52.07239888539719,43.779624918156266,125.0,True,293.77916840911496,514.0983376973792,614.0983376973792,4.223563456642185,3.670742661154399,100.0,True,4.774435242252965,4.756345074549766,75.0,True,51.90769998484319,43.6589164583698,125.0,True,300.0,520.3191692882642,620.3191692882642,-6.220831590885041,-6.220831590885041,0.0182109891842205,0.0158820492016413,0.2036064024053132,90.0,86.0,86.0,1.0,89.0,89.0,3.9242483633771337,4.423446321833849,0.4991979584567148,0.2380693789042063,0.0124399501241093,8.463738491581644,3.525459776215599,-0.1105286508283178,25.891503671074595,461.9999836716175,41.44341218835313
ampace_jp50_130s2p,ampace_jp50,Ampace,JP50P1 (JP50),130,2,260,23.4,246.28515114,4.654,4.58705,16.734375,121,1.0,80.0,40.10348113465109,35.37252967042564,3471.857362953549,bus_current+motor_voltage,False,1332.3302985578146,1407.4978605832412,220.50437824921113,69.92221980440365,0.09778567336953285,1.1274016306166008,100.0,4.473737714251389,3.860556680113888,87.862116079268,True,4.769228928364864,4.751158487202413,75.0,True,52.17971773558072,43.86985273765856,125.0,True,287.862116079268,508.3664943284791,608.3664943284791,4.217558221178192,3.665523448933664,100.0,True,4.769228928364864,4.751158487202413,75.0,True,51.840928837218286,43.60275608222451,125.0,True,300.0,520.5043782492112,620.5043782492112,-12.137883920732008,-12.137883920732065,0.0122057537202273,0.0106757353135407,0.1368352547804079,107.0,91.0,91.0,1.0,88.0,88.0,3.90010008339761,4.398530390862572,0.4984303074649623,0.1875451719791889,0.0102566076769418,8.518852055171799,3.533180375136601,-0.0554150872381633,22.02902532474397,545.9999803967545,36.0663792267671
tenpower_50xg_130s2p,tenpower_50xg,Tenpower,INR21700-50XG,130,2,260,24.375,247.26015114,4.68,4.58705,16.6875,121,1.0,80.0,40.10348113465109,35.37252967042564,3471.857362953549,bus_current+motor_voltage,False,1333.777570072244,1409.026784426261,219.6894090427894,69.9981742708435,0.09771499831550615,1.1269928353624206,100.0,4.476882501274256,3.863270435216245,87.66939035506897,True,4.771304748757689,4.753226442384564,75.0,True,52.20797148702361,43.89360694655189,125.0,True,287.66939035506897,507.3587993978584,607.3587993978583,4.219948395993219,3.667600774573779,100.0,True,4.771304748757689,4.753226442384564,75.0,True,51.86754829753356,43.625145376961335,125.0,True,300.0,519.6894090427894,619.6894090427894,-12.33060964493103,-12.330609644931087,0.0145959285352548,0.0127515557063659,0.163454715095682,109.0,93.0,93.0,1.0,90.0,90.0,3.897281267771501,4.395330353389474,0.498049085617973,0.1868425151393728,0.0102428381766834,8.511355439881893,3.52928285002858,-0.0629117025280692,22.02250380498976,545.9999803498343,34.49400279496113
molicel_p50b_130s2p,molicel_p50b,Molicel,INR-21700-P50B,130,2,260,23.075,245.96015114,4.68,4.58705,15.84375,121,1.0,80.0,52.94015686482714,46.95320261246647,3471.857362953549,bus_current+motor_voltage,False,1342.4679754064734,1418.2074860351406,214.83273241305443,70.45425669471923,0.0955111302157936,1.145533713122987,100.0,4.33270645697113,3.7388554993174017,96.79270820799977,True,4.768535820675417,4.750468005673696,75.0,True,51.94201921080892,43.67000881879069,125.0,True,296.7927082079998,511.6254406210542,611.6254406210542,4.216761337355116,3.664830868965261,100.0,True,4.768535820675417,4.750468005673696,75.0,True,51.83204200293678,43.59528147719311,125.0,True,300.0,514.8327324130544,614.8327324130544,-3.207291792000205,-3.2072917920002055,0.0114088698971519,0.0099826276240939,0.1279484204989032,66.0,87.0,87.0,1.0,91.0,91.0,3.80938182541654,4.281417865451722,0.4720360400351824,0.2820490136287279,0.0147386869582499,8.396079711721693,3.409165300291837,-0.1781874306882684,21.694727762891528,545.9999721125181,55.00414133604663
tenpower_30xg_140s3p,tenpower_30xg,Tenpower,INR18650-30XG,140,3,420,25.2,248.08515114,4.536,4.44591,15.9375,121,1.0,80.0,63.338183264094,56.31282054541587,3471.857362953549,bus_current+motor_voltage,False,1343.3882463178984,1419.179676895312,214.32211371364693,70.50255356601153,0.09572800410724815,1.1421555260208904,100.0,4.278931247934064,3.6924508471601607,100.0,True,4.773057151426101,4.754972205260718,75.0,True,51.93397522533388,43.66324587576364,125.0,True,300.0,514.3221137136469,614.3221137136469,4.2219705882698175,3.669358282785735,100.0,True,4.773057151426101,4.754972205260718,75.0,True,51.89002377416945,43.644049218917246,125.0,True,300.0,514.3221137136469,614.3221137136469,0.0,0.0,0.0166181208118532,0.0145039583747772,0.1859301917315718,1.0,85.0,85.0,1.0,92.0,92.0,3.81803165982482,4.300508293003158,0.4824766331783381,0.1327308878698694,0.0077378254354323,8.522568729734108,3.461505666631492,-0.0516984126758544,20.56893762235521,587.9999809410798,23.70194426247668
reliance_rs50_125s2p,reliance_rs50,Reliance,INR21700-RS50,125,2,250,20.9375,243.82265114,4.5,4.410625,15.421875,121,1.0,80.0,38.56103950150256,33.996298228037006,3471.857362953549,bus_current+motor_voltage,False,1345.9564195907924,1421.8927416594463,212.90083818499758,70.63733424035144,0.09363939342038176,1.1654031932064126,100.0,4.490190693259821,3.8747545750455537,86.85679705276495,True,4.763962508299258,4.745912021417753,75.0,True,52.15978738099321,43.85309638559866,125.0,True,286.85679705276493,499.75763523776254,599.7576352377625,4.211518718837929,3.660274455016529,100.0,True,4.763962508299258,4.745912021417753,75.0,True,51.77341541449203,43.5459713877864,125.0,True,300.0,512.9008381849976,612.9008381849976,-13.143202947235068,-13.143202947235068,0.0061662513799642,0.0054093152479346,0.0693218320541504,110.0,99.0,99.0,1.0,94.0,94.0,3.734729163320555,4.21171649710082,0.4769873337802657,0.1726881659172375,0.0101371667589223,8.468874209300262,3.4327296628777284,-0.1053929331096998,22.84293733771143,524.9999813717424,37.11506849564509
