parameter,parameter_label,parameter_group,parameter_unit,metric,metric_display_name,parameter_low,parameter_baseline,parameter_high,response_low,response_baseline,response_high,signed_response_span,slope_per_unit,signed_effect_pct_span,abs_effect_pct_span,low_delta_from_baseline_pct,high_delta_from_baseline_pct,direction,rank_within_metric
max_drive_power_w,max drive power,powertrain,W,ggv_area_g2__10mps,area 10,60000.0,80000.0,100000.0,7.203333333333334,7.203333333333334,7.203333333333334,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
max_drive_power_w,max drive power,powertrain,W,max_lateral_g__15mps,lat 15,60000.0,80000.0,100000.0,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,flat,14
max_drive_power_w,max drive power,powertrain,W,max_accel_g__15mps,accel 15,60000.0,80000.0,100000.0,1.3825,1.3825,1.3825,0.0,0.0,0.0,0.0,0.0,0.0,flat,13
max_drive_power_w,max drive power,powertrain,W,max_brake_g__15mps,brake 15,60000.0,80000.0,100000.0,1.8800000000000001,1.8800000000000001,1.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_drive_power_w,max drive power,powertrain,W,ggv_area_g2__15mps,area 15,60000.0,80000.0,100000.0,7.963866666666668,7.963866666666668,7.963866666666668,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
max_drive_power_w,max drive power,powertrain,W,max_lateral_g__20mps,lat 20,60000.0,80000.0,100000.0,1.9200000000000002,1.9200000000000002,1.9200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,14
max_drive_power_w,max drive power,powertrain,W,max_accel_g__20mps,accel 20,60000.0,80000.0,100000.0,1.0499999999999998,1.33,1.33,0.28000000000000025,7.000000000000006e-06,21.052631578947388,21.052631578947388,-21.052631578947388,0.0,increases_with_parameter,2
max_drive_power_w,max drive power,powertrain,W,max_brake_g__20mps,brake 20,60000.0,80000.0,100000.0,2.06,2.06,2.06,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_drive_power_w,max drive power,powertrain,W,ggv_area_g2__20mps,area 20,60000.0,80000.0,100000.0,8.358533333333334,9.0212,9.0212,0.6626666666666665,1.656666666666666e-05,7.345659853086801,7.345659853086801,-7.345659853086801,0.0,increases_with_parameter,7
max_drive_power_w,max drive power,powertrain,W,max_lateral_g__25mps,lat 25,60000.0,80000.0,100000.0,2.08,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,flat,13
max_drive_power_w,max drive power,powertrain,W,max_accel_g__25mps,accel 25,60000.0,80000.0,100000.0,0.7525,1.0675000000000001,1.2775,0.5250000000000001,1.3125000000000004e-05,49.180327868852466,49.180327868852466,-29.50819672131149,19.672131147540977,increases_with_parameter,1
max_drive_power_w,max drive power,powertrain,W,max_brake_g__25mps,brake 25,60000.0,80000.0,100000.0,2.28,2.28,2.28,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_drive_power_w,max drive power,powertrain,W,ggv_area_g2__25mps,area 25,60000.0,80000.0,100000.0,8.995200000000002,9.950933333333335,10.529600000000002,1.5343999999999998,3.835999999999999e-05,15.419659127452025,15.419659127452025,-9.604459213206125,5.815199914245901,increases_with_parameter,4
max_drive_power_w,max drive power,powertrain,W,mean_max_lateral_g,mean lat,60000.0,80000.0,100000.0,1.8026666666666666,1.8026666666666666,1.8026666666666666,0.0,0.0,0.0,0.0,0.0,0.0,flat,14
max_drive_power_w,max drive power,powertrain,W,mean_max_accel_g,mean accel,60000.0,80000.0,100000.0,1.2075,1.3265,1.3685,0.16100000000000003,4.0250000000000004e-06,12.137203166226914,12.137203166226914,-8.970976253298153,3.166226912928763,increases_with_parameter,3
max_drive_power_w,max drive power,powertrain,W,mean_max_brake_g,mean brake,60000.0,80000.0,100000.0,1.932,1.932,1.932,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_drive_power_w,max drive power,powertrain,W,mean_ggv_area_g2,mean area,60000.0,80000.0,100000.0,7.854240000000002,8.17792,8.293653333333335,0.43941333333333343,1.0985333333333336e-05,5.373167423175251,5.373167423175251,-3.95797464391922,1.4151927792560308,increases_with_parameter,7
max_drive_force_n,max drive force,powertrain,N,max_lateral_g__05mps,lat 5,2800.0,3735.0,5000.0,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_drive_force_n,max drive force,powertrain,N,max_accel_g__05mps,accel 5,2800.0,3735.0,5000.0,1.085,1.4349999999999998,1.8550000000000002,0.7700000000000002,0.0003500000000000001,53.65853658536588,53.65853658536588,-24.390243902439018,29.26829268292686,increases_with_parameter,1
max_drive_force_n,max drive force,powertrain,N,max_brake_g__05mps,brake 5,2800.0,3735.0,5000.0,1.6800000000000002,1.6800000000000002,1.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
max_drive_force_n,max drive force,powertrain,N,ggv_area_g2__05mps,area 5,2800.0,3735.0,5000.0,6.171600000000001,6.750266666666667,7.2001333333333335,1.0285333333333329,0.0004675151515151513,15.236928911450404,15.236928911450404,-8.572500839473,6.664428071977406,increases_with_parameter,2
max_drive_force_n,max drive force,powertrain,N,max_lateral_g__10mps,lat 10,2800.0,3735.0,5000.0,1.6533333333333335,1.6533333333333335,1.6533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_drive_force_n,max drive force,powertrain,N,max_accel_g__10mps,accel 10,2800.0,3735.0,5000.0,1.0499999999999998,1.4175,1.8550000000000002,0.8050000000000004,0.00036590909090909106,56.790123456790155,56.790123456790155,-25.925925925925938,30.864197530864214,increases_with_parameter,1
max_drive_force_n,max drive force,powertrain,N,max_brake_g__10mps,brake 10,2800.0,3735.0,5000.0,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
max_drive_force_n,max drive force,powertrain,N,ggv_area_g2__10mps,area 10,2800.0,3735.0,5000.0,6.537866666666667,7.203333333333334,7.723200000000001,1.1853333333333342,0.0005387878787878792,16.455344747801952,16.455344747801952,-9.23831559463212,7.217029153169834,increases_with_parameter,2
max_drive_force_n,max drive force,powertrain,N,max_lateral_g__15mps,lat 15,2800.0,3735.0,5000.0,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_drive_force_n,max drive force,powertrain,N,max_accel_g__15mps,accel 15,2800.0,3735.0,5000.0,1.0150000000000001,1.3825,1.8550000000000002,0.8400000000000001,0.00038181818181818184,60.75949367088608,60.75949367088608,-26.58227848101265,34.17721518987343,increases_with_parameter,1
max_drive_force_n,max drive force,powertrain,N,max_brake_g__15mps,brake 15,2800.0,3735.0,5000.0,1.8800000000000001,1.8800000000000001,1.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
max_drive_force_n,max drive force,powertrain,N,ggv_area_g2__15mps,area 15,2800.0,3735.0,5000.0,7.206933333333334,7.963866666666668,8.614400000000002,1.407466666666668,0.0006397575757575764,17.673157092869474,17.673157092869474,-9.504595757504742,8.168561335364734,increases_with_parameter,2
max_drive_force_n,max drive force,powertrain,N,max_lateral_g__20mps,lat 20,2800.0,3735.0,5000.0,1.9200000000000002,1.9200000000000002,1.9200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_drive_force_n,max drive force,powertrain,N,max_accel_g__20mps,accel 20,2800.0,3735.0,5000.0,0.98,1.33,1.4349999999999998,0.45499999999999985,0.00020681818181818174,34.21052631578946,34.21052631578946,-26.315789473684216,7.894736842105244,increases_with_parameter,1
max_drive_force_n,max drive force,powertrain,N,max_brake_g__20mps,brake 20,2800.0,3735.0,5000.0,2.06,2.06,2.06,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
max_drive_force_n,max drive force,powertrain,N,ggv_area_g2__20mps,area 20,2800.0,3735.0,5000.0,8.179333333333332,9.0212,9.247066666666665,1.067733333333333,0.00048533333333333317,11.835823763283521,11.835823763283521,-9.33209181335818,2.503731949925341,increases_with_parameter,5
max_drive_force_n,max drive force,powertrain,N,max_lateral_g__25mps,lat 25,2800.0,3735.0,5000.0,2.08,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,flat,14
max_drive_force_n,max drive force,powertrain,N,max_accel_g__25mps,accel 25,2800.0,3735.0,5000.0,0.9099999999999999,1.0675000000000001,1.0675000000000001,0.1575000000000002,7.159090909090918e-05,14.754098360655755,14.754098360655755,-14.754098360655755,0.0,increases_with_parameter,3
max_drive_force_n,max drive force,powertrain,N,max_brake_g__25mps,brake 25,2800.0,3735.0,5000.0,2.28,2.28,2.28,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
max_drive_force_n,max drive force,powertrain,N,ggv_area_g2__25mps,area 25,2800.0,3735.0,5000.0,9.485200000000003,9.950933333333335,9.950933333333335,0.46573333333333267,0.00021169696969696938,4.680297995497902,4.680297995497902,-4.680297995497902,0.0,increases_with_parameter,9
max_drive_force_n,max drive force,powertrain,N,mean_max_lateral_g,mean lat,2800.0,3735.0,5000.0,1.8026666666666666,1.8026666666666666,1.8026666666666666,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_drive_force_n,max drive force,powertrain,N,mean_max_accel_g,mean accel,2800.0,3735.0,5000.0,1.008,1.3265,1.6135000000000002,0.6055000000000001,0.0002752272727272728,45.646437994722966,45.646437994722966,-24.010554089709764,21.635883905013202,increases_with_parameter,1
max_drive_force_n,max drive force,powertrain,N,mean_max_brake_g,mean brake,2800.0,3735.0,5000.0,1.932,1.932,1.932,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
max_drive_force_n,max drive force,powertrain,N,mean_ggv_area_g2,mean area,2800.0,3735.0,5000.0,7.516186666666667,8.17792,8.547146666666668,1.0309600000000012,0.0004686181818181824,12.60662858037253,12.60662858037253,-8.091707100746074,4.514921479626456,increases_with_parameter,4
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_lateral_g__05mps,lat 5,0.0,0.0,0.5,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_accel_g__05mps,accel 5,0.0,0.0,0.5,1.4349999999999998,1.4349999999999998,1.3825,-0.05249999999999977,-0.10499999999999954,-3.658536585365838,3.658536585365838,0.0,-3.658536585365838,decreases_with_parameter,3
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_brake_g__05mps,brake 5,0.0,0.0,0.5,1.6800000000000002,1.6800000000000002,1.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,ggv_area_g2__05mps,area 5,0.0,0.0,0.5,6.750266666666667,6.750266666666667,6.170666666666667,-0.5795999999999992,-1.1591999999999985,-8.586327453730211,8.586327453730211,0.0,-8.586327453730211,decreases_with_parameter,4
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_lateral_g__10mps,lat 10,0.0,0.0,0.5,1.6533333333333335,1.6533333333333335,1.6533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_accel_g__10mps,accel 10,0.0,0.0,0.5,1.4175,1.4175,1.4175,0.0,0.0,0.0,0.0,0.0,0.0,flat,14
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_brake_g__10mps,brake 10,0.0,0.0,0.5,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,ggv_area_g2__10mps,area 10,0.0,0.0,0.5,7.203333333333334,7.203333333333334,6.667600000000001,-0.535733333333333,-1.071466666666666,-7.437297547431738,7.437297547431738,0.0,-7.437297547431738,decreases_with_parameter,7
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_lateral_g__15mps,lat 15,0.0,0.0,0.5,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_accel_g__15mps,accel 15,0.0,0.0,0.5,1.3825,1.3825,1.3825,0.0,0.0,0.0,0.0,0.0,0.0,flat,14
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_brake_g__15mps,brake 15,0.0,0.0,0.5,1.8800000000000001,1.8800000000000001,1.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,ggv_area_g2__15mps,area 15,0.0,0.0,0.5,7.963866666666668,7.963866666666668,7.500000000000001,-0.4638666666666671,-0.9277333333333342,-5.824641296522632,5.824641296522632,0.0,-5.824641296522632,decreases_with_parameter,7
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_lateral_g__20mps,lat 20,0.0,0.0,0.5,1.9200000000000002,1.9200000000000002,1.9200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_accel_g__20mps,accel 20,0.0,0.0,0.5,1.33,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,flat,14
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_brake_g__20mps,brake 20,0.0,0.0,0.5,2.06,2.06,2.06,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,ggv_area_g2__20mps,area 20,0.0,0.0,0.5,9.0212,9.0212,8.627333333333334,-0.3938666666666659,-0.7877333333333318,-4.366011912679753,4.366011912679753,0.0,-4.366011912679753,decreases_with_parameter,11
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_lateral_g__25mps,lat 25,0.0,0.0,0.5,2.08,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_accel_g__25mps,accel 25,0.0,0.0,0.5,1.0675000000000001,1.0675000000000001,1.0675000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,14
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,max_brake_g__25mps,brake 25,0.0,0.0,0.5,2.28,2.28,2.28,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,ggv_area_g2__25mps,area 25,0.0,0.0,0.5,9.950933333333335,9.950933333333335,9.745600000000001,-0.2053333333333338,-0.4106666666666676,-2.063458034087259,2.063458034087259,0.0,-2.063458034087259,decreases_with_parameter,17
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,mean_max_lateral_g,mean lat,0.0,0.0,0.5,1.8026666666666666,1.8026666666666666,1.8026666666666666,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,mean_max_accel_g,mean accel,0.0,0.0,0.5,1.3265,1.3265,1.316,-0.010499999999999954,-0.020999999999999908,-0.7915567282321865,0.7915567282321865,0.0,-0.7915567282321865,decreases_with_parameter,6
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,mean_max_brake_g,mean brake,0.0,0.0,0.5,1.932,1.932,1.932,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
drive_distribution_front,front drive distribution,powertrain architecture,front fraction,mean_ggv_area_g2,mean area,0.0,0.0,0.5,8.17792,8.17792,7.742240000000001,-0.4356799999999996,-0.8713599999999992,-5.327516043199244,5.327516043199244,0.0,-5.327516043199244,decreases_with_parameter,8
max_brake_force_n,max brake force,brakes,N,max_lateral_g__05mps,lat 5,9000.0,14000.0,18000.0,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
max_brake_force_n,max brake force,brakes,N,max_accel_g__05mps,accel 5,9000.0,14000.0,18000.0,1.4349999999999998,1.4349999999999998,1.4349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_brake_force_n,max brake force,brakes,N,max_brake_g__05mps,brake 5,9000.0,14000.0,18000.0,1.6800000000000002,1.6800000000000002,1.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
max_brake_force_n,max brake force,brakes,N,ggv_area_g2__05mps,area 5,9000.0,14000.0,18000.0,6.750266666666667,6.750266666666667,6.750266666666667,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
max_brake_force_n,max brake force,brakes,N,max_lateral_g__10mps,lat 10,9000.0,14000.0,18000.0,1.6533333333333335,1.6533333333333335,1.6533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
max_brake_force_n,max brake force,brakes,N,max_accel_g__10mps,accel 10,9000.0,14000.0,18000.0,1.4175,1.4175,1.4175,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_brake_force_n,max brake force,brakes,N,max_brake_g__10mps,brake 10,9000.0,14000.0,18000.0,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
max_brake_force_n,max brake force,brakes,N,ggv_area_g2__10mps,area 10,9000.0,14000.0,18000.0,7.203333333333334,7.203333333333334,7.203333333333334,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
max_brake_force_n,max brake force,brakes,N,max_lateral_g__15mps,lat 15,9000.0,14000.0,18000.0,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
max_brake_force_n,max brake force,brakes,N,max_accel_g__15mps,accel 15,9000.0,14000.0,18000.0,1.3825,1.3825,1.3825,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_brake_force_n,max brake force,brakes,N,max_brake_g__15mps,brake 15,9000.0,14000.0,18000.0,1.8800000000000001,1.8800000000000001,1.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
max_brake_force_n,max brake force,brakes,N,ggv_area_g2__15mps,area 15,9000.0,14000.0,18000.0,7.963866666666668,7.963866666666668,7.963866666666668,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
max_brake_force_n,max brake force,brakes,N,max_lateral_g__20mps,lat 20,9000.0,14000.0,18000.0,1.9200000000000002,1.9200000000000002,1.9200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
max_brake_force_n,max brake force,brakes,N,max_accel_g__20mps,accel 20,9000.0,14000.0,18000.0,1.33,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_brake_force_n,max brake force,brakes,N,max_brake_g__20mps,brake 20,9000.0,14000.0,18000.0,2.06,2.06,2.06,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
max_brake_force_n,max brake force,brakes,N,ggv_area_g2__20mps,area 20,9000.0,14000.0,18000.0,9.0212,9.0212,9.0212,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
max_brake_force_n,max brake force,brakes,N,max_lateral_g__25mps,lat 25,9000.0,14000.0,18000.0,2.08,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
max_brake_force_n,max brake force,brakes,N,max_accel_g__25mps,accel 25,9000.0,14000.0,18000.0,1.0675000000000001,1.0675000000000001,1.0675000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_brake_force_n,max brake force,brakes,N,max_brake_g__25mps,brake 25,9000.0,14000.0,18000.0,2.28,2.28,2.28,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
max_brake_force_n,max brake force,brakes,N,ggv_area_g2__25mps,area 25,9000.0,14000.0,18000.0,9.950933333333335,9.950933333333335,9.950933333333335,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
max_brake_force_n,max brake force,brakes,N,mean_max_lateral_g,mean lat,9000.0,14000.0,18000.0,1.8026666666666666,1.8026666666666666,1.8026666666666666,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
max_brake_force_n,max brake force,brakes,N,mean_max_accel_g,mean accel,9000.0,14000.0,18000.0,1.3265,1.3265,1.3265,0.0,0.0,0.0,0.0,0.0,0.0,flat,15
max_brake_force_n,max brake force,brakes,N,mean_max_brake_g,mean brake,9000.0,14000.0,18000.0,1.932,1.932,1.932,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
max_brake_force_n,max brake force,brakes,N,mean_ggv_area_g2,mean area,9000.0,14000.0,18000.0,8.17792,8.17792,8.17792,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
brake_distribution_front,front brake distribution,brakes,front fraction,max_lateral_g__05mps,lat 5,0.54,0.62,0.7,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
brake_distribution_front,front brake distribution,brakes,front fraction,max_accel_g__05mps,accel 5,0.54,0.62,0.7,1.4349999999999998,1.4349999999999998,1.4349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
brake_distribution_front,front brake distribution,brakes,front fraction,max_brake_g__05mps,brake 5,0.54,0.62,0.7,1.54,1.6800000000000002,1.8600000000000003,0.3200000000000003,2.0000000000000027,19.04761904761906,19.04761904761906,-8.33333333333334,10.714285714285722,increases_with_parameter,3
brake_distribution_front,front brake distribution,brakes,front fraction,ggv_area_g2__05mps,area 5,0.54,0.62,0.7,6.487866666666667,6.750266666666667,7.0372,0.5493333333333332,3.4333333333333345,8.137950105674836,8.137950105674836,-3.8872538368854492,4.250696268789387,increases_with_parameter,5
brake_distribution_front,front brake distribution,brakes,front fraction,max_lateral_g__10mps,lat 10,0.54,0.62,0.7,1.6533333333333335,1.6533333333333335,1.6533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
brake_distribution_front,front brake distribution,brakes,front fraction,max_accel_g__10mps,accel 10,0.54,0.62,0.7,1.4175,1.4175,1.4175,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
brake_distribution_front,front brake distribution,brakes,front fraction,max_brake_g__10mps,brake 10,0.54,0.62,0.7,1.62,1.76,1.9400000000000002,0.32000000000000006,2.0000000000000013,18.181818181818187,18.181818181818187,-7.954545454545449,10.227272727272736,increases_with_parameter,3
brake_distribution_front,front brake distribution,brakes,front fraction,ggv_area_g2__10mps,area 10,0.54,0.62,0.7,6.923866666666667,7.203333333333334,7.5116000000000005,0.5877333333333334,3.673333333333336,8.159185562239704,8.159185562239704,-3.879685330865344,4.27950023137436,increases_with_parameter,6
brake_distribution_front,front brake distribution,brakes,front fraction,max_lateral_g__15mps,lat 15,0.54,0.62,0.7,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
brake_distribution_front,front brake distribution,brakes,front fraction,max_accel_g__15mps,accel 15,0.54,0.62,0.7,1.3825,1.3825,1.3825,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
brake_distribution_front,front brake distribution,brakes,front fraction,max_brake_g__15mps,brake 15,0.54,0.62,0.7,1.7200000000000002,1.8800000000000001,2.08,0.3599999999999999,2.2500000000000004,19.148936170212757,19.148936170212757,-8.510638297872337,10.638297872340424,increases_with_parameter,3
brake_distribution_front,front brake distribution,brakes,front fraction,ggv_area_g2__15mps,area 15,0.54,0.62,0.7,7.660933333333334,7.963866666666668,8.316933333333333,0.6559999999999988,4.099999999999994,8.237204707930804,8.237204707930804,-3.8038473773209036,4.433357330609901,increases_with_parameter,6
brake_distribution_front,front brake distribution,brakes,front fraction,max_lateral_g__20mps,lat 20,0.54,0.62,0.7,1.9200000000000002,1.9200000000000002,1.9200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
brake_distribution_front,front brake distribution,brakes,front fraction,max_accel_g__20mps,accel 20,0.54,0.62,0.7,1.33,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
brake_distribution_front,front brake distribution,brakes,front fraction,max_brake_g__20mps,brake 20,0.54,0.62,0.7,1.8800000000000001,2.06,2.2600000000000002,0.3800000000000001,2.3750000000000018,18.44660194174758,18.44660194174758,-8.737864077669899,9.708737864077678,increases_with_parameter,2
brake_distribution_front,front brake distribution,brakes,front fraction,ggv_area_g2__20mps,area 20,0.54,0.62,0.7,8.670266666666667,9.0212,9.419066666666668,0.748800000000001,4.680000000000009,8.300447833991056,8.300447833991056,-3.890095922198086,4.410351911792968,increases_with_parameter,6
brake_distribution_front,front brake distribution,brakes,front fraction,max_lateral_g__25mps,lat 25,0.54,0.62,0.7,2.08,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
brake_distribution_front,front brake distribution,brakes,front fraction,max_accel_g__25mps,accel 25,0.54,0.62,0.7,1.0675000000000001,1.0675000000000001,1.0675000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
brake_distribution_front,front brake distribution,brakes,front fraction,max_brake_g__25mps,brake 25,0.54,0.62,0.7,2.1,2.28,2.5000000000000004,0.40000000000000036,2.5000000000000036,17.543859649122822,17.543859649122822,-7.894736842105251,9.649122807017573,increases_with_parameter,3
brake_distribution_front,front brake distribution,brakes,front fraction,ggv_area_g2__25mps,area 25,0.54,0.62,0.7,9.525333333333336,9.950933333333335,10.424533333333336,0.8992000000000004,5.620000000000005,9.036338299924967,9.036338299924967,-4.276985743380847,4.75935255654412,increases_with_parameter,6
brake_distribution_front,front brake distribution,brakes,front fraction,mean_max_lateral_g,mean lat,0.54,0.62,0.7,1.8026666666666666,1.8026666666666666,1.8026666666666666,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
brake_distribution_front,front brake distribution,brakes,front fraction,mean_max_accel_g,mean accel,0.54,0.62,0.7,1.3265,1.3265,1.3265,0.0,0.0,0.0,0.0,0.0,0.0,flat,16
brake_distribution_front,front brake distribution,brakes,front fraction,mean_max_brake_g,mean brake,0.54,0.62,0.7,1.7720000000000002,1.932,2.128,0.35599999999999987,2.2250000000000005,18.426501035196683,18.426501035196683,-8.281573498964788,10.144927536231892,increases_with_parameter,3
brake_distribution_front,front brake distribution,brakes,front fraction,mean_ggv_area_g2,mean area,0.54,0.62,0.7,7.853653333333336,8.17792,8.541866666666667,0.6882133333333318,4.301333333333326,8.415505817290114,8.415505817290114,-3.965148432201155,4.45035738508896,increases_with_parameter,6
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_lateral_g__05mps,lat 5,0.9,1.0,1.1,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_accel_g__05mps,accel 5,0.9,1.0,1.1,1.4349999999999998,1.4349999999999998,1.4349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_brake_g__05mps,brake 5,0.9,1.0,1.1,1.6,1.6800000000000002,1.76,0.15999999999999992,0.7999999999999994,9.523809523809518,9.523809523809518,-4.761904761904765,4.761904761904752,increases_with_parameter,4
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,ggv_area_g2__05mps,area 5,0.9,1.0,1.1,6.602,6.750266666666667,6.876133333333334,0.27413333333333334,1.3706666666666663,4.061074130404725,4.061074130404725,-2.1964564362889316,1.8646176941157933,increases_with_parameter,10
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_lateral_g__10mps,lat 10,0.9,1.0,1.1,1.6533333333333335,1.6533333333333335,1.6533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_accel_g__10mps,accel 10,0.9,1.0,1.1,1.4175,1.4175,1.4175,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_brake_g__10mps,brake 10,0.9,1.0,1.1,1.6800000000000002,1.76,1.8399999999999999,0.1599999999999997,0.7999999999999983,9.090909090909074,9.090909090909074,-4.545454545454537,4.545454545454537,increases_with_parameter,4
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,ggv_area_g2__10mps,area 10,0.9,1.0,1.1,7.047600000000001,7.203333333333334,7.333466666666667,0.28586666666666627,1.429333333333331,3.968533086534006,3.968533086534006,-2.161962054604346,1.8065710319296604,increases_with_parameter,11
